date,season
2009-11-05,-110.63058905858146
2009-11-06,-251.43402007735398
2009-11-07,-919.2208542969458
2009-11-08,-1062.8113713653586
2009-11-09,55.941044996094305
2009-11-10,166.6538558376985
2009-11-11,251.73848404276808
2009-11-12,498.753650395536
2009-11-13,-12.440453323660233
2009-11-14,-537.3609395090207
2009-11-15,-735.1020078534929
2009-11-16,918.6217432053038
2009-11-17,85.54322423207046
2009-11-18,161.20159368364477
2009-11-19,1071.0916508530179
2009-11-20,1673.0171876213585
2009-11-21,465.90801341940295
2009-11-22,692.2385356471665
2009-11-23,69.99772909780631
2009-11-24,-108.85019424516365
2009-11-25,529.6502460186349
2009-11-26,805.0820717459419
2009-11-27,859.0766848055125
2009-11-28,260.8494429665977
2009-11-29,-622.9441009462774
2009-11-30,-151.74088299224658
2009-12-01,-345.3972026982019
2009-12-02,-285.7024779512675
2009-12-03,-8.22734483989515
2009-12-04,-66.65448284422084
2009-12-05,-620.0316295773789
2009-12-06,-798.2515311829187
2009-12-07,673.5356218621033
2009-12-08,813.6955613039532
2009-12-09,199.45971045581715
2009-12-10,333.0332210804602
2009-12-11,2.176084096331836
2009-12-12,-525.6796068957889
2009-12-13,-690.2109823281611
2009-12-14,-320.713352143104
2009-12-15,286.7660490498356
2009-12-16,889.0478127649955
2009-12-17,1566.2419655908514
2009-12-18,169.04220290807228
2009-12-19,-665.5304122844938
2009-12-20,-1454.0924994853117
2009-12-21,-222.0348919478805
2009-12-22,710.6245149912978
2009-12-23,775.1406127757953
2009-12-24,402.6157189541886
2009-12-25,-1639.6247056154184
2009-12-26,-1876.734653101925
2009-12-27,-1585.2527302838585
2009-12-28,-1194.8843264808522
2009-12-29,-780.4076606735254
2009-12-30,-759.078273611377
2009-12-31,-661.9805790510316
2010-01-01,-1215.5372418961633
2010-01-02,-1087.6054718946311
2010-01-03,-1685.5612245117563
2010-01-04,-805.5008593859995
2010-01-05,190.4350691104858
2010-01-06,379.45701222678935
2010-01-07,59.5970096652425
2010-01-08,-81.62817963902963
2010-01-09,-5.681659046484666
2010-01-10,-322.52396572571774
2010-01-11,207.33260112140366
2010-01-12,1629.3981906359913
2010-01-13,936.9246276189252
2010-01-14,366.34076575214397
2010-01-15,447.67589006572496
2010-01-16,-304.6412377027922
2010-01-17,-1137.014032719072
2010-01-18,-565.8765403684382
2010-01-19,-81.7412740589593
2010-01-20,501.24629468483175
2010-01-21,1422.5686889651788
2010-01-22,2028.3090276397782
2010-01-23,1187.5590152007521
2010-01-24,-342.3634769266821
2010-01-25,170.81490533422826
2010-01-26,258.5918835233493
2010-01-27,856.6706999518437
2010-01-28,720.7286734625338
2010-01-29,683.4352115695026
2010-01-30,-147.7821025646203
2010-01-31,-148.59944097423212
2010-02-01,730.1328056148135
2010-02-02,832.4761623378891
2010-02-03,826.4715443020106
2010-02-04,955.3003388758531
2010-02-05,1231.6861244359923
2010-02-06,188.6680746026625
2010-02-07,-118.63038683638493
2010-02-08,1001.7646717158199
2010-02-09,1154.6983098024966
2010-02-10,992.7544673471016
2010-02-11,971.600968311519
2010-02-12,1073.3621889501992
2010-02-13,-310.76823103532087
2010-02-14,-684.0212509763605
2010-02-15,424.0992336940665
2010-02-16,191.0816246952527
2010-02-17,31.402927050373915
2010-02-18,-51.46938845601912
2010-02-19,39.0230545762438
2010-02-20,-304.94248227675297
2010-02-21,-380.3259177865363
2010-02-22,1083.7929839210262
2010-02-23,864.3537173241741
2010-02-24,184.39717760437745
2010-02-25,67.01463244557651
2010-02-26,-27.306545270153848
2010-02-27,-314.4927179661834
2010-02-28,-727.4760756911184
2010-03-01,-405.2392327413706
2010-03-02,-43.23580158694626
2010-03-03,-27.5928175122429
2010-03-04,-23.859034781367896
2010-03-05,-88.243296145922
2010-03-06,-468.43453871272465
2010-03-07,-974.2006741921376
2010-03-08,46.83332011083975
2010-03-09,180.7889691831124
2010-03-10,-267.173284326742
2010-03-11,-433.53631856024435
2010-03-12,-429.9594878657596
2010-03-13,-1055.6714681762323
2010-03-14,-1469.4208329379117
2010-03-15,-478.6287884772584
