date,smoothed_season
2010-04-03,-1.6121396821591234
2010-04-04,-2.248636160425532
2010-04-05,-2.19457515658911
2010-04-06,-1.087036023978909
2010-04-07,-0.7202146113354597
2010-04-08,-0.5989668546481277
2010-04-09,-0.7459815414433576
2010-04-10,-1.6737369746743784
2010-04-11,-2.1418420711960917
2010-04-12,-1.5931199429780192
2010-04-13,-1.1083810037154385
2010-04-14,-0.8020905587998126
2010-04-15,-0.6942073212749303
2010-04-16,-0.7214720868200719
2010-04-17,-1.3098651356555266
2010-04-18,-1.8757639865586548
2010-04-19,-1.1362408691597283
2010-04-20,-0.5423129531073774
2010-04-21,-0.5041060220508147
2010-04-22,-0.48712766014065956
2010-04-23,-0.5219351066819992
2010-04-24,-1.2384712360202643
2010-04-25,-1.8922628998238307
2010-04-26,-2.01257354487697
2010-04-27,-0.8521307256693277
2010-04-28,-0.6406130790239715
2010-04-29,-0.5324561292746056
2010-04-30,-0.36137988343489186
2010-05-01,-1.0054282583700893
2010-05-02,-1.635167241909854
2010-05-03,-1.0118398878175514
2010-05-04,-0.44447456878125535
2010-05-05,-0.4314377846549815
2010-05-06,-0.33686514117618627
2010-05-07,-0.2644007346601399
2010-05-08,-0.8444981541460099
2010-05-09,-1.5563471760055716
2010-05-10,-0.9809121039001915
2010-05-11,-0.31980421121694247
2010-05-12,0.04431237408062057
2010-05-13,0.17583370326046804
2010-05-14,0.1730369505640026
2010-05-15,-0.39144274559451925
2010-05-16,-0.99930223973612
2010-05-17,-0.30432370283751464
2010-05-18,0.373856305522597
2010-05-19,0.36545503044107713
2010-05-20,0.3128251919948133
2010-05-21,0.24680311514497139
2010-05-22,-0.21723357231359558
2010-05-23,-0.6641950195552317
2010-05-24,-0.2194576691818454
2010-05-25,0.2820910034777242
2010-05-26,0.4354989148244524
2010-05-27,0.36658243033884547
2010-05-28,0.2435522768643634
2010-05-29,-0.12499155071054548
2010-05-30,-0.6530404886687794
2010-05-31,-0.09452628075063778
2010-06-01,0.4936015169075221
2010-06-02,0.5241999688507455
2010-06-03,0.45525024871935443
2010-06-04,0.5017377095821787
2010-06-05,-0.10551219102583051
2010-06-06,-0.47194844234680283
2010-06-07,0.24284313861806944
2010-06-08,0.6232363505783065
2010-06-09,1.2664451942859685
2010-06-10,1.5063190639768536
2010-06-11,1.7483291817686946
2010-06-12,1.2614326596785697
2010-06-13,0.5544653442358536
2010-06-14,0.4181732786472711
2010-06-15,1.2725795808895524
2010-06-16,1.3548905436429417
2010-06-17,1.3633208263883245
2010-06-18,1.287779183383849
2010-06-19,0.674225900739784
2010-06-20,0.03002477885712357
2010-06-21,0.618446412856265
2010-06-22,1.0516397885155435
2010-06-23,1.0201199928644225
2010-06-24,0.9416943209260299
2010-06-25,0.8353343613217348
2010-06-26,0.25858161946600783
2010-06-27,0.14122159133305118
2010-06-28,0.9354222447280773
2010-06-29,1.7950325582522664
2010-06-30,2.000672334241603
2010-07-01,1.8032606739265398
2010-07-02,2.01858181897131
2010-07-03,1.247082831191115
2010-07-04,0.4434876509323854
2010-07-05,1.0196333506338258
2010-07-06,1.6168450736280424
2010-07-07,1.8221237961955281
2010-07-08,1.75677604398129
2010-07-09,1.388308764192443
2010-07-10,0.5183363523291011
2010-07-11,-0.3263922995630234
2010-07-12,0.23194165429574426
2010-07-13,0.6191459525416688
2010-07-14,0.6007647870366857
2010-07-15,0.886441484245881
2010-07-16,1.187112910329982
2010-07-17,0.5855023647169931
2010-07-18,-0.10475835962972685
2010-07-19,0.6427298428439433
2010-07-20,1.2521948599402573
2010-07-21,1.4613536546650747
2010-07-22,1.341913945605249
2010-07-23,1.0549920010360196
2010-07-24,0.4086105214097231
2010-07-25,-0.22123109929221174
2010-07-26,0.553150577598249
2010-07-27,1.0688595538440593
2010-07-28,1.101207451853191
2010-07-29,0.8857956335941832
2010-07-30,0.5472490676371664
2010-07-31,-0.25890668823564195
2010-08-01,-0.8004392862114951
2010-08-02,0.2939402963822345
2010-08-03,1.0151155361502289
2010-08-04,0.9073134156793603
2010-08-05,0.9470428468090847
2010-08-06,0.9715890087790189
2010-08-07,0.3995846585156454
2010-08-08,-0.15395047932898848
2010-08-09,0.4019156812655746
2010-08-10,1.0392470986982283
2010-08-11,0.7927655278631671
2010-08-12,0.7451319849166417
2010-08-13,0.5165718232341581
2010-08-14,-0.28391119870658293
2010-08-15,-1.1032950857544068
2010-08-16,-0.6372012812349572
2010-08-17,0.17894935849986485
2010-08-18,0.33658935400923895
2010-08-19,-0.2005148039587744
2010-08-20,-0.3044476664115332
2010-08-21,-0.6453865182473484
2010-08-22,-1.1332048890294417
2010-08-23,-0.4389153476877472
2010-08-24,-0.11553080845145079
2010-08-25,-0.048422843708205224
2010-08-26,0.2154360276042217
2010-08-27,0.13342463157446482
2010-08-28,-0.3942023930253192
2010-08-29,-1.0539960114023572
2010-08-30,-0.6747307098851356
2010-08-31,-0.20199808145421963
