date,resid
2008-06-29,23.15698248789886
2008-06-30,128.45578688956812
2008-07-01,239.36081527060742
2008-07-02,194.26881602316462
2008-07-03,-34.079824076292425
2008-07-04,118.3060508142189
2008-07-05,208.7030224366681
2008-07-06,-321.3127256562675
2008-07-07,-215.8654229866188
2008-07-08,-116.02158317869544
2008-07-09,-42.75314144320873
2008-07-10,-60.44760025208598
2008-07-11,9.204242288167734
2008-07-12,172.50907361342433
2008-07-13,-115.48336891809049
2008-07-14,-197.60649529973853
2008-07-15,-136.4690341226633
2008-07-16,-115.1006358338891
2008-07-17,-132.19358137833296
2008-07-18,21.103632836700854
2008-07-19,264.49914084900956
2008-07-20,-8.338494700798037
2008-07-21,143.22135576855544
2008-07-22,376.3401199637847
2008-07-23,230.90553470068153
2008-07-24,0.5743575654651067
2008-07-25,131.09512261918826
2008-07-26,98.42775771993183
2008-07-27,-87.06365726463446
2008-07-28,145.2391086926218
2008-07-29,101.53869292128729
2008-07-30,-43.40468832498118
2008-07-31,-126.70507880568584
2008-08-01,58.932121575973724
2008-08-02,247.1221803622975
2008-08-03,-71.71409592657255
2008-08-04,-38.11052670490608
2008-08-05,50.7156613903353
2008-08-06,133.4915978418885
2008-08-07,73.46873340137427
2008-08-08,129.077057288363
2008-08-09,171.49602947675157
2008-08-10,-61.534535619302915
2008-08-11,5.30940757375356
2008-08-12,171.01885079128806
2008-08-13,119.80388990237225
2008-08-14,39.43672959889591
2008-08-15,158.76914083960946
2008-08-16,325.80495342506947
2008-08-17,124.47739335263941
2008-08-18,119.91853343171897
2008-08-19,5.8542576867039315
2008-08-20,38.35382302036851
2008-08-21,50.15169790350228
2008-08-22,318.94020175104015
2008-08-23,543.3572527751894
2008-08-24,120.83603242526078
2008-08-25,187.19391400823588
2008-08-26,159.91020209760973
2008-08-27,156.19198642401716
2008-08-28,103.06933184061563
2008-08-29,245.00804386822165
2008-08-30,337.9433980066515
2008-08-31,-96.88438461203987
2008-09-01,3.5873032709932886
2008-09-02,3.5744653351339366
2008-09-03,3.5612718268475874
2008-09-04,3.5477220527209283
2008-09-05,3.5338153613301984
2008-09-06,3.51955114424527
2008-09-07,3.5049288371010334
2008-09-08,3.4899479207415425
2008-09-09,3.474607922249561
2008-09-10,3.458908416245322
2008-09-11,3.4428490258887905
2008-09-12,3.4264294242293545
2008-09-13,3.4096493352626567
2008-09-14,3.3925085352348106
2008-09-15,3.3750068538010964
2008-09-16,3.3571441752555984
2008-09-17,3.338920439742651
2008-09-18,3.320335644635634
2008-09-19,3.3013898454064474
2008-09-20,3.282083157257148
2008-09-21,3.262415755987604
2008-09-22,3.2423878793706535
2008-09-23,3.2219998283999303
2008-09-24,3.201251968193901
2008-09-25,3.180144729491076
2008-09-26,3.158678609530398
2008-09-27,3.13685417326451
2008-09-28,3.1146720544657
2008-09-29,3.0921329567663633
2008-09-30,3.0692376547140157
2008-10-01,3.045986994737177
2008-10-02,3.022381896220395
2008-10-03,2.9984233523300645
2008-10-04,2.9741124310239684
2008-10-05,2.949450275857089
2008-10-06,2.924438106836533
2008-10-07,2.899077221265543
2008-10-08,2.873368994329212
2008-10-09,2.847314880009435
2008-10-10,2.82091641158695
2008-10-11,2.7941752022998116
2008-10-12,2.7670929459145555
2008-10-13,2.7396714172264183
2008-10-14,2.7119124724777066
2008-10-15,2.683818049803449
2008-10-16,2.6553901695715467
2008-10-17,2.6266309345646732
2008-10-18,2.597542530420469
2008-10-19,2.5681272255824297
2008-10-20,2.5383873715381924
2008-10-21,2.5083254027085786
2008-10-22,2.477943836694976
2008-10-23,2.4472452739155415
2008-10-24,2.4162323975488107
2008-10-25,2.384907973369991
2008-10-26,2.3532748493871622
2008-10-27,2.3213359554902127
2008-10-28,2.2890943030361086
2008-10-29,2.256552984326845
2008-10-30,2.2237151720546535
2008-10-31,2.1905841186107864
2008-11-01,2.157163155350645
2008-11-02,2.1234556919243914
2008-11-03,2.0894652151546325
2008-11-04,2.0551952883306512
2008-11-05,2.020649550071539
2008-11-06,1.9858317131547665
2008-11-07,1.9507455634575308
2008-11-08,1.9153949586179806
2008-11-09,1.8797838266746112
2008-11-10,1.8439161647784204
2008-11-11,1.8077960375158
2008-11-12,1.7714275754460687
2008-11-13,1.7348149734480103
2008-11-14,1.6979624889336264
2008-11-15,1.6608744400873547
2008-11-16,1.6235552039725007
2008-11-17,1.5860092145358067
2008-11-18,1.5482409605792782
2008-11-19,1.5102549837156403
2008-11-20,1.4720558760473068
2008-11-21,1.4336482780054212
2008-11-22,1.395036875950609
2008-11-23,1.3562263998137496
2008-11-24,1.3172216205275618
2008-11-25,1.2780273475691502
2008-11-26,1.2386484262351587
2008-11-27,1.1990897350842715
2008-11-28,1.1593561829758983
2008-11-29,1.1194527064162685
2008-11-30,1.0793842666171258
2008-12-01,1.039155846565336
2008-12-02,0.9987724478814926
2008-12-03,0.958239087887705
2008-12-04,0.91756079645711
2008-12-05,262.8065568450802
2008-12-06,-15.07927368905439
2008-12-07,-972.6724619361139
2008-12-08,-289.28819789118097
2008-12-09,32.61310947228412
2008-12-10,-125.27487981684317
2008-12-11,-114.2563517282033
2008-12-12,1.230453951509844
2008-12-13,-294.8790404323263
2008-12-14,-796.5787922892068
2008-12-15,-115.45419145109372
2008-12-16,-417.55798405466885
2008-12-17,-637.5261406636964
2008-12-18,88.8029141011757
2008-12-19,-75.24140497964436
2008-12-20,-691.0417854566786
2008-12-21,-825.538536659079
2008-12-22,-96.74659329323913
2008-12-23,-167.27522045886144
2008-12-24,-102.30644899536856
2008-12-25,-140.28808182853936
2008-12-26,142.55625360594058
2008-12-27,67.94873281996479
2008-12-28,43.3634473891816
2008-12-29,-44.46082927958196
2008-12-30,-107.10925380651497
2008-12-31,0.4077480941778049
2009-01-01,-339.1399430669735
2009-01-02,-513.4458385729959
2009-01-03,-472.18181697613545
2009-01-04,-393.6462474974269
2009-01-05,428.1319403304642
2009-01-06,420.40632552402894
2009-01-07,692.4946405968094
2009-01-08,-307.8908164527729
2009-01-09,-785.2811262655414
2009-01-10,-1134.1090247547163
2009-01-11,-1038.718932379743
2009-01-12,-496.7799427575137
2009-01-13,49.86770582186182
2009-01-14,832.9652479787965
2009-01-15,641.1024472578501
2009-01-16,373.9570785036358
2009-01-17,-377.7354254670445
2009-01-18,-455.47734964291703
2009-01-19,513.4863635524962
2009-01-20,790.9437248865797
2009-01-21,664.375531638414
2009-01-22,302.85191907076114
2009-01-23,955.5592436171701
2009-01-24,925.7436391256215
2009-01-25,-524.5382733012339
2009-01-26,-327.95786172659064
2009-01-27,317.4034584882247
2009-01-28,241.02925966846487
2009-01-29,323.51288587685303
2009-01-30,677.358520431897
2009-01-31,575.8796163390998
2009-02-01,86.27360033572404
2009-02-02,1141.0584381834415
2009-02-03,633.979366465881
2009-02-04,623.4280678675041
2009-02-05,996.4155689908457
2009-02-06,1640.12250743205
2009-02-07,1318.5053349159389
2009-02-08,742.8339140604457
2009-02-09,442.9665815240205
2009-02-10,-299.20627897937084
2009-02-11,-630.4731174926983
2009-02-12,-645.4352549794403
2009-02-13,-165.94656489180852
2009-02-14,-455.0202437224925
2009-02-15,-756.9858021016407
2009-02-16,144.59473540649924
2009-02-17,-130.06247389347845
2009-02-18,-26.405994068371
2009-02-19,143.1491462421509
2009-02-20,245.48492810405878
2009-02-21,-595.0238321346733
2009-02-22,-955.8181949862665
2009-02-23,406.6122247283038
2009-02-24,405.79987872109996
2009-02-25,91.92840902644457
2009-02-26,-37.942266542930156
2009-02-27,72.98593398306912
2009-02-28,-92.67628237717872
2009-03-01,-121.2509982754309
2009-03-02,672.4069322282194
2009-03-03,413.5932508356873
2009-03-04,49.23163017689876
2009-03-05,-227.96465985442592
2009-03-06,-249.09326864461946
2009-03-07,-402.1267077355751
2009-03-08,-642.7934093088352
2009-03-09,215.5120470025231
2009-03-10,-0.4856205776177376
2009-03-11,-47.588917971075716
2009-03-12,54.108563398609476
2009-03-13,138.85558872279216
2009-03-14,-278.4596062105393
2009-03-15,-505.56392968948967
2009-03-16,68.98526526253045
2009-03-17,-236.5282450673094
2009-03-18,-274.10070771889514
2009-03-19,-106.8244047043354
2009-03-20,98.76563048122989
2009-03-21,121.28017285713759
2009-03-22,-318.46255979844136
2009-03-23,470.40667038743595
2009-03-24,586.0847924941936
2009-03-25,171.26186009297453
2009-03-26,87.86025176839394
2009-03-27,61.42482091688544
2009-03-28,-434.28577028037216
2009-03-29,-602.8429316569436
2009-03-30,273.4469555021551
2009-03-31,111.0910204344309
2009-04-01,139.66406545123755
2009-04-02,532.7834581240204
2009-04-03,572.6284367830976
2009-04-04,-21.60654879166941
2009-04-05,-28.44588552354253
2009-04-06,314.17469531615825
2009-04-07,31.0408219585006
2009-04-08,-79.15064720566443
2009-04-09,-96.7580651419994
2009-04-10,-553.2572616591442
2009-04-11,-353.2556035424186
2009-04-12,-578.9094134548122
2009-04-13,-386.10685025757266
2009-04-14,-122.84966462299417
2009-04-15,-161.34476070962774
2009-04-16,-129.34658968765507
2009-04-17,-11.965819237202595
2009-04-18,-307.25741754108276
2009-04-19,-560.6102789387223
2009-04-20,51.79910421681416
2009-04-21,-96.8626181900272
2009-04-22,-186.17884751878046
2009-04-23,-102.45231202507057
2009-04-24,154.3016192490686
2009-04-25,53.54103795246374
2009-04-26,19.944320856631748
2009-04-27,398.6040558282839
2009-04-28,65.54860821700458
2009-04-29,27.435395820786653
2009-04-30,38.87711197234057
2009-05-01,217.66086654577157
2009-05-02,-60.800926444982906
2009-05-03,-359.79513490690624
2009-05-04,251.43234090747865
2009-05-05,87.04257838015656
2009-05-06,-35.059361472569435
2009-05-07,58.107623207368306
2009-05-08,195.11202571853573
2009-05-09,-55.87098128035541
2009-05-10,-277.27519643358755
2009-05-11,444.9784689218068
2009-05-12,249.04595155437164
2009-05-13,55.958143596873924
2009-05-14,74.59771417465527
2009-05-15,192.06135260739575
2009-05-16,-184.24092980379282
2009-05-17,-400.63175277346636
2009-05-18,132.49779683964698
2009-05-19,-37.41415387266352
2009-05-20,-100.10576635846701
2009-05-21,-53.256474466921645
2009-05-22,41.617979516460764
2009-05-23,-439.681697224607
2009-05-24,-688.2879771174912
2009-05-25,-43.53692766089807
2009-05-26,-161.25302341227325
2009-05-27,-49.741254132037284
2009-05-28,-8.6986210084724
2009-05-29,206.87349225080106
2009-05-30,58.555904316644956
2009-05-31,-221.69986635772148
2009-06-01,376.4068600427054
2009-06-02,135.98584960282278
2009-06-03,-8.501819947856347
2009-06-04,36.21367938221192
2009-06-05,113.29672480496265
2009-06-06,-105.96365962086566
2009-06-07,-386.6164584769176
2009-06-08,-273.20356997567796
2009-06-09,547.6338932623912
2009-06-10,498.5261828531311
2009-06-11,655.3212331800114
2009-06-12,819.7883251060921
2009-06-13,322.1926871801552
2009-06-14,169.56473844839456
2009-06-15,395.4593892872399
2009-06-16,487.7968872545771
2009-06-17,382.4498810665955
2009-06-18,473.3137370711938
2009-06-19,488.4877378564852
2009-06-20,163.42469068874743
2009-06-21,-300.9530475773954
2009-06-22,152.26123375867064
2009-06-23,-9.521036560981884
2009-06-24,183.59754133468778
2009-06-25,382.5810953827877
2009-06-26,424.1557425514293
2009-06-27,-44.57861521808081
2009-06-28,-516.4146855870749
2009-06-29,-43.647870291695654
2009-06-30,-254.21975504933107
2009-07-01,-476.0049541557255
2009-07-02,-385.7805916936941
2009-07-03,70.97531584468015
2009-07-04,-233.77670896890595
2009-07-05,-414.5449656874607
2009-07-06,645.5747686313443
2009-07-07,434.70366527469196
2009-07-08,235.03971725849442
2009-07-09,88.52891466667825
2009-07-10,123.95278221111948
2009-07-11,-15.325161267246585
2009-07-12,-341.9189357264331
2009-07-13,234.12720844279283
2009-07-14,398.4134819628234
2009-07-15,276.16368136068013
2009-07-16,233.45565140565304
2009-07-17,267.6738153884944
2009-07-18,-38.906006901283035
2009-07-19,-525.6919521544587
2009-07-20,20.040299378029886
2009-07-21,-283.0658498123448
2009-07-22,-749.2985149672577
2009-07-23,-458.38654399121515
2009-07-24,2.3267797586504457
2009-07-25,-258.70079444018666
2009-07-26,-193.33601766154788
2009-07-27,177.6918935381109
2009-07-28,-286.91136105747137
2009-07-29,-199.4807468236595
2009-07-30,90.44558537410376
2009-07-31,257.0792081004947
2009-08-01,-114.19009461819587
2009-08-02,-490.56586668401724
2009-08-03,147.16191755134423
2009-08-04,79.9737839187801
2009-08-05,-97.66569844766309
2009-08-06,-263.2045854831358
2009-08-07,-143.13192632627397
2009-08-08,-254.3338981396355
2009-08-09,-339.1563721370858
2009-08-10,126.94759551757852
2009-08-11,-6.728402204431404
2009-08-12,-338.1459840048301
2009-08-13,-235.69334397247985
2009-08-14,-74.93392951948408
2009-08-15,-313.59448404119576
2009-08-16,-647.6672700577074
2009-08-17,-244.97657921046812
2009-08-18,-235.84384053239955
2009-08-19,-7.689789246438522
2009-08-20,-72.67889943698356
2009-08-21,-96.26316375126407
2009-08-22,-633.8553728988891
2009-08-23,-1082.7008285512375
2009-08-24,-237.60483205513083
2009-08-25,-370.3172523417943
2009-08-26,-315.7376687669839
2009-08-27,-308.29214788645913
2009-08-28,-202.03343225921526
2009-08-29,-485.9179176730868
2009-08-30,-671.7914277418668
2009-08-31,197.91410877373346
2009-09-01,-3.034271609461939
2009-09-02,-3.004148528993028
2009-09-03,-2.9740549567268317
2009-09-04,-2.9439980163824657
2009-09-05,-2.9139849317271
2009-09-06,-2.884023024906128
2009-09-07,-2.8541197146168997
2009-09-08,-2.8242825144516246
2009-09-09,-2.7945190311456827
2009-09-10,-2.7648369627549982
2009-09-11,-2.73524409703532
2009-09-12,-2.7057483097069053
2009-09-13,-2.676357562739213
2009-09-14,-2.6470799025864835
2009-09-15,-2.617923458608857
2009-09-16,-2.588896441335237
2009-09-17,-2.5600071407952782
2009-09-18,-2.531263924867744
2009-09-19,-2.5026752376888908
2009-09-20,-2.4742495979353407
2009-09-21,-2.445995597196088
2009-09-22,-2.4179218985173065
2009-09-23,-2.3900372345706273
2009-09-24,-2.3623504062343272
2009-09-25,-2.334870280967152
2009-09-26,-2.307605791154856
2009-09-27,-2.280565932762329
2009-09-28,-2.2537597634964186
2009-09-29,-2.227196401467154
2009-09-30,-2.200885023574301
2009-10-01,-2.174834863997603
2009-10-02,-2.1490552126215334
2009-10-03,-2.123555413551003
2009-10-04,-2.0983448635870445
2009-10-05,-2.0734330106861307
2009-10-06,-2.0488293524394976
2009-10-07,-2.024543434530642
2009-10-08,-2.0005848492892255
2009-10-09,-1.9769632340594399
2009-10-10,-1.953688269641134
2009-10-11,-1.9307696789255715
2009-10-12,-1.9082172250855365
2009-10-13,-1.8860407101874443
2009-10-14,-1.8642499735506135
2009-10-15,-1.8428548901356407
2009-10-16,-1.8218653689164057
2009-10-17,-1.8012913512793602
2009-10-18,-1.781142809368248
2009-10-19,-1.7614297443469695
2009-10-20,-1.7421621847352071
2009-10-21,-1.7233501846985746
2009-10-22,-1.705003822209619
2009-10-23,-1.6871331973252381
2009-10-24,-1.6697484303367673
2009-10-25,-1.6528596599182492
2009-10-26,-1.636477041118269
2009-10-27,-1.6206107436191814
2009-10-28,-1.6052709495852469
2009-10-29,-1.5904678517381399
2009-10-30,-1.5762116511705244
2009-10-31,-1.562512555387002
2009-11-01,-1.5493807760212803
2009-11-02,-1.5368265266097296
2009-11-03,-1.524860020395863
2009-11-04,-1.5134914679565554
2009-11-05,-1.502731074782787
2009-11-06,-1.4925890388967673
2009-11-07,-1.4830755483180837
2009-11-08,-1.4742007784680027
2009-11-09,-1.4659748896119709
2009-11-10,-1.4584080240201729
2009-11-11,-1.4515103033718333
2009-11-12,-1.445291825773893
2009-11-13,-1.4397626629488514
2009-11-14,-1.4349328571934166
2009-11-15,-1.4308124183080508
2009-11-16,-1.4274113205792673
2009-11-17,-1.4247394994508795
2009-11-18,-1.422806848298933
2009-11-19,-1.4216232150338328
2009-11-20,-1.4211983987370331
2009-11-21,-1.4215421460103244
2009-11-22,-1.42266414750884
2009-11-23,-1.4245740341284545
2009-11-24,-1.427281373351434
2009-11-25,-1.4307956653301517
2009-11-26,-1.4351263389016822
2009-11-27,-1.4402827476897073
2009-11-28,-1.4462741658971936
2009-11-29,-1.4531097841518203
2009-11-30,-1.4607987052077078
2009-12-01,-1.469349939678068
2009-12-02,-1.47877240134585
2009-12-03,-1.4890749029837025
2009-12-04,-1.500266151406322
2009-12-05,-132.47062560229824
2009-12-06,6.431779252607157
2009-12-07,485.1696628092159
2009-12-08,143.45941125047102
2009-12-09,-17.519510881124006
2009-12-10,61.38306353683765
2009-12-11,55.83565753672701
2009-12-12,-1.944246774795829
2009-12-13,146.06255937485912
2009-12-14,396.85826917122176
2009-12-15,56.270749677734784
2009-12-16,207.27149023697166
2009-12-17,317.20546377519713
2009-12-18,-45.98622725966197
2009-12-19,35.985171729287686
2009-12-20,343.822113393986
2009-12-21,411.0183886463019
2009-12-22,46.59113923037512
2009-12-23,81.80287040216172
2009-12-24,49.268278919324075
2009-12-25,68.20522189668554
2009-12-26,-73.26375298286075
2009-12-27,-36.016920970429055
2009-12-28,-23.781006523517135
2009-12-29,20.071731835254468
2009-12-30,51.33611047496743
2009-12-31,-2.478986094763968
2010-01-01,167.2258621360179
2010-01-02,254.3129228522448
2010-01-03,233.61940931175923
2010-01-04,194.28998785662952
2010-01-05,-216.6429909166709
2010-01-06,-212.846164057024
2010-01-07,-348.95029230639375
2010-01-08,151.14914663550917
2010-01-09,389.7631834448475
2010-01-10,564.0981933186922
2010-01-11,516.3343847946744
2010-01-12,245.3063648560419
2010-01-13,-28.076940435521465
2010-01-14,-419.68027533578606
2010-01-15,-323.82921199293924
2010-01-16,-190.3398413803934
2010-01-17,185.40975344044273
2010-01-18,224.20006943262706
2010-01-19,-260.3369750283673
2010-01-20,-399.13942136696096
2010-01-21,-335.9403810044605
2010-01-22,-155.27063412422103
2010-01-23,-481.69170537316313
2010-01-24,-466.8696461964155
2010-01-25,258.148541052753
2010-01-26,159.77625930528302
2010-01-27,-162.97613305263621
2010-01-28,-124.88007280693637
2010-01-29,-166.20991538783892
2010-01-30,-343.2148958873531
2010-01-31,-292.5701457068535
2010-02-01,-47.87266898161761
2010-02-02,-575.3324793002375
2010-02-03,-321.9008877940596
2010-02-04,-316.72157683234036
2010-02-05,-503.30291460301305
2010-02-06,-825.2380702315832
2010-02-07,-664.5365776717827
2010-02-08,-376.8153389163981
2010-02-09,-226.99008897649037
2010-02-10,143.9757953187236
2010-02-11,309.4981652635306
2010-02-12,316.8752940407376
2010-02-13,77.03864162837817
2010-02-14,221.43826535804328
2010-02-15,372.2831966037411
2010-02-16,-78.61471654818706
2010-02-17,58.5761731632665
2010-02-18,6.619556512236159
2010-02-19,-78.28494368085194
2010-02-20,-129.58166646301288
2010-02-21,290.5198189310886
2010-02-22,470.77610764536985
2010-02-23,-210.53646560593006
2010-02-24,-210.26230516500073
2010-02-25,-53.466605823086866
2010-02-26,11.333284222566363
2010-02-27,-44.260221331715
2010-02-28,38.434429578845084
2010-03-01,52.588771981887476
2010-03-02,-344.352397731338
2010-03-03,-215.0844367506179
2010-03-04,-33.045180905766756
2010-03-05,105.41362571705577
2010-03-06,115.84509457388413
2010-03-07,192.22565849780221
2010-03-08,312.42066137516304
2010-03-09,-116.84253750799508
2010-03-10,-8.981354190678758
2010-03-11,14.436966817716893
2010-03-12,-36.541283261421995
2010-03-13,-79.04468209236438
2010-03-14,129.47036590697644
2010-03-15,242.8848585154883
2010-03-16,-44.50703206941762
2010-03-17,108.11020221138097
2010-03-18,126.76377495637462
2010-03-19,42.99823300127173
2010-03-20,-59.9231218140867
2010-03-21,-71.31128173166871
2010-03-22,148.41757533100463
2010-03-23,-246.12832540897944
2010-03-24,-304.09562837199155
2010-03-25,-96.82574096403187
2010-03-26,-55.258010657047635
2010-03-27,-42.17181363886448
2010-03-28,205.54019021772547
2010-03-29,289.68388819333813
2010-03-30,-148.56934157133946
2010-03-31,-67.52584712754287
2010-04-01,-81.94187318116747
2010-04-02,-278.62170085950856
2010-04-03,-298.6731322004089
2010-04-04,-1.7005027912437072
2010-04-05,1.5893318949256354
2010-04-06,-169.84178715758935
2010-04-07,-28.41137847295977
2010-04-08,26.55236811998111
2010-04-09,35.22659665375977
2010-04-10,263.335759997748
2010-04-11,163.21129779774856
2010-04-12,275.9039571592948
2010-04-13,179.37920716344524
2010-04-14,47.62910931377701
2010-04-15,66.74768851305271
2010-04-16,50.62160454153309
2010-04-17,-8.193428633541771
2010-04-18,139.31745715459147
2010-04-19,265.86022981876886
2010-04-20,-40.45598944453013
2010-04-21,33.74425947706004
2010-04-22,78.2734657749661
2010-04-23,36.285876542046026
2010-04-24,-92.21082185924388
2010-04-25,-41.9591149382577
2010-04-26,-25.2874293941386
2010-04-27,-214.73331396154026
2010-04-28,-48.33942644696981
2010-04-29,-29.4089693410333
2010-04-30,-35.254504824373726
2010-05-01,-124.76660205999906
2010-05-02,14.332708802050547
2010-05-03,163.69792759660595
2010-05-04,-142.02441274371267
2010-05-05,-59.95756223751596
2010-05-06,0.9666720642271684
2010-05-07,-45.737877212797684
2010-05-08,-114.35979930596477
2010-05-09,11.002379438908974
2010-05-10,121.57613840918202
2010-05-11,-239.65490710359154
2010-05-12,-141.8158967794534
2010-05-13,-45.39894112459842
2010-05-14,-54.840082232418354
2010-05-15,-113.69052516087504
2010-05-16,74.3297106013215
2010-05-17,182.39849642650915
