date,avg_temp,avg_load
2006-05-26,13.547916666666666,9376.698854166669
2006-05-27,13.163541666874996,8893.88
2006-05-28,12.298958333562505,8592.626875000002
2006-05-29,11.820833333604163,9658.252708333335
2006-05-30,13.010416666854164,10035.06
2006-05-31,14.475000000000003,9836.418541666666
2006-06-01,11.270833333354163,9757.372083333334
2006-06-02,13.585416666666664,10203.019791666668
2006-06-03,12.622916666666669,9354.692291666668
2006-06-04,10.65,8926.769583333333
2006-06-05,12.066666666875006,10235.58416666667
2006-06-06,12.86875,10198.55916666667
2006-06-07,13.22916666666667,9927.067916666669
2006-06-08,12.996875,9879.79520833333
2006-06-09,13.324999999999998,9898.344583333334
2006-06-10,11.468749999916666,9241.971875
2006-06-11,10.378125000125005,9188.214166666668
2006-06-12,11.772916666958338,9370.355
2006-06-13,11.373958333104165,10271.835625
2006-06-14,10.707291666729168,10363.083125
2006-06-15,11.607291666875,10499.345624999998
2006-06-16,11.336458333562502,10337.07291666667
2006-06-17,11.564583333583336,9590.899791666665
2006-06-18,12.118749999958334,9260.271666666666
2006-06-19,13.49270833354167,10206.235416666665
2006-06-20,12.901041666666664,10079.849374999998
2006-06-21,13.135416666666664,10150.651666666668
2006-06-22,12.915625000208337,10011.335833333333
2006-06-23,13.182291666666666,10041.371666666664
2006-06-24,11.17708333333333,9202.322083333333
2006-06-25,10.88437500025,9274.431875
2006-06-26,11.60416666685417,10247.976458333333
2006-06-27,11.4322916665,10393.637916666668
2006-06-28,12.119791666916669,10307.87625
2006-06-29,10.492708333416664,10136.545625
2006-06-30,13.171874999791669,10479.758958333334
2006-07-01,12.785416666645837,9423.55
2006-07-02,12.6541666666875,9114.499791666663
2006-07-03,13.058333333333335,9955.929166666663
2006-07-04,12.753125000208334,10104.561666666666
2006-07-05,13.301041666666668,9935.160833333335
2006-07-06,11.531249999958334,9957.159583333332
2006-07-07,10.867708333562504,10084.31541666667
2006-07-08,10.483333333395834,9494.664791666666
2006-07-09,12.451041666833332,9274.830416666666
2006-07-10,16.473958333541663,10073.708749999998
2006-07-11,13.744791666625003,9839.46625
2006-07-12,10.940625000166667,9844.58125
2006-07-13,12.243750000020832,10189.554791666667
2006-07-14,14.439583333333337,10067.394791666668
2006-07-15,13.544791666895827,9525.892708333336
2006-07-16,13.369791666666666,8833.071041666666
2006-07-17,13.009375,9728.844583333334
2006-07-18,10.499999999958336,10033.692916666669
2006-07-19,10.147916666458334,10262.156250000002
2006-07-20,12.116666666708332,10433.20625
2006-07-21,12.10624999997917,10227.575208333334
2006-07-22,12.479166666875,9445.738958333335
2006-07-23,13.032291666666666,9024.823333333332
2006-07-24,14.073958333333335,10153.801458333335
2006-07-25,13.254166666666665,9983.833958333333
2006-07-26,14.107291666875,9931.179999999998
2006-07-27,14.040625000208337,9752.29541666667
2006-07-28,14.470833333375,9695.878749999998
2006-07-29,14.131249999791663,8892.209791666666
2006-07-30,12.8750000000625,8611.919166666667
2006-07-31,12.531249999979169,9843.478125
2006-08-01,10.945833333354166,10012.701041666667
2006-08-02,12.212500000187498,10308.328958333334
2006-08-03,10.877083333333331,10116.292291666668
2006-08-04,12.793750000000005,10517.965416666664
2006-08-05,13.180208333333333,9500.382500000002
2006-08-06,13.06875,8991.236041666667
2006-08-07,12.506249999979168,9901.411874999998
2006-08-08,12.885416666687496,10079.905208333335
2006-08-09,12.85000000002083,10139.872291666668
2006-08-10,12.315625000187495,10021.786458333334
2006-08-11,12.7614583335625,9863.36625
2006-08-12,13.709375000187498,9068.14104166667
2006-08-13,14.335416666875,8615.448541666667
2006-08-14,13.272916666479167,9531.853958333337
2006-08-15,14.426041666875,9772.509166666669
2006-08-16,18.271875,9591.17875
2006-08-17,16.581249999791673,9389.371249999997
2006-08-18,13.931250000041668,9193.266041666668
2006-08-19,13.357291666708331,8700.507499999998
2006-08-20,14.19270833375,8514.169166666665
2006-08-21,16.351041666729166,9401.562916666666
2006-08-22,15.60625,9373.07375
2006-08-23,15.63645833333334,9227.422083333331
2006-08-24,15.714583333124995,9369.481666666668
2006-08-25,13.921875,9255.205416666666
2006-08-26,14.5489583335625,8689.962083333337
2006-08-27,14.963541666666671,8259.958125000003
2006-08-28,15.67395833354166,9259.312291666669
2006-08-29,17.52812500020833,9478.847291666669
2006-08-30,16.528125,9242.835208333332
2006-08-31,18.16458333333333,9112.079375000005
2006-09-01,20.82500000020833,8919.401875000001
2006-09-02,21.647916666666664,8113.913750000001
2006-09-03,16.255208333333332,7690.1812500000015
2006-09-04,15.822916666666664,8638.577708333334
2006-09-05,15.498958333541664,8899.284375
2006-09-06,13.471874999958333,9060.721666666666
2006-09-07,14.566666666666665,9497.886458333336
2006-09-08,13.276041666666671,9224.383125000002
2006-09-09,13.78125,9008.88
2006-09-10,14.066666666666668,8836.6975
2006-09-11,14.261458333333344,9525.020416666666
2006-09-12,15.586458333333328,9472.484375
2006-09-13,16.215625000208334,9034.287291666667
2006-09-14,16.931250000416668,9002.537916666666
2006-09-15,16.604166666875006,8780.93520833333
2006-09-16,16.95312500020834,8122.765416666668
2006-09-17,18.85833333375,7769.718124999999
2006-09-18,21.51145833354167,8644.948958333334
2006-09-19,23.01979166625,8820.545833333334
2006-09-20,19.188541666666666,8753.0375
2006-09-21,22.27708333395833,8730.251666666667
2006-09-22,22.73854166645833,8742.890833333333
2006-09-23,23.817708333749994,8051.810208333333
2006-09-24,16.336458333333336,7822.725208333331
2006-09-25,17.464583333333334,8546.381874999997
2006-09-26,20.016666666666666,8797.061875
2006-09-27,18.03020833333333,8752.369375
2006-09-28,18.635416666666668,8673.711875
2006-09-29,16.66562500020833,8587.792291666667
2006-09-30,16.290625000416664,7867.262291666666
2006-10-01,18.31354166729167,7495.467291666664
2006-10-02,17.46666666666667,7605.642708333332
2006-10-03,17.308333333333337,8406.274791666663
2006-10-04,19.83541666645833,8457.106875000001
2006-10-05,17.476041666666664,8650.355416666669
2006-10-06,19.408333333541663,8492.526875000001
2006-10-07,18.95937500020834,7917.957500000001
2006-10-08,15.656249999999998,7568.746041666665
2006-10-09,15.154166666666669,8409.641875
2006-10-10,18.291666666875003,8616.013958333333
2006-10-11,21.505208333541663,8595.525833333331
2006-10-12,26.78958333333333,8843.028125
2006-10-13,26.69791666645834,9286.624375
2006-10-14,18.441666666666663,8812.805208333333
2006-10-15,16.17291666666667,7714.931041666668
2006-10-16,17.806250000000002,8506.34666666667
2006-10-17,23.94687500041667,8732.290625
2006-10-18,20.522916666666664,8885.092916666663
2006-10-19,21.665624999999995,8973.131250000002
2006-10-20,15.153124999999998,8855.668541666668
2006-10-21,14.527083333333332,8088.517500000002
2006-10-22,15.98958333375,7749.368958333335
2006-10-23,18.021875000416667,8536.193541666666
2006-10-24,20.092708332916665,8695.802916666666
2006-10-25,17.208333333333332,8649.712291666667
2006-10-26,21.19583333375001,8625.811666666668
2006-10-27,17.00104166666667,8699.627708333335
2006-10-28,14.956250000208335,7883.694375
2006-10-29,17.362500000208335,7626.802708333334
2006-10-30,20.497916666875,8545.201874999997
2006-10-31,20.431250000208333,8789.153958333332
2006-11-01,22.014583333541665,8783.033125
2006-11-02,19.254166666666677,8933.481249999999
2006-11-03,17.609374999999996,8693.066458333333
2006-11-04,16.519791666666666,7919.980208333332
2006-11-05,17.968750000000004,7673.231875000002
2006-11-06,17.150000000208326,8551.358541666668
2006-11-07,16.870833333333337,8563.978333333333
2006-11-08,15.93541666666667,8578.689375
2006-11-09,17.76458333375,8678.491041666663
2006-11-10,21.812500000416662,8596.772291666666
2006-11-11,21.35625,8086.861875
2006-11-12,22.79166666645833,7901.439583333334
2006-11-13,17.884375,8769.828125000002
2006-11-14,18.885416666666675,8640.055208333331
2006-11-15,12.389583333562504,8643.486875
2006-11-16,15.568750000208338,8720.968333333336
2006-11-17,17.903125000208334,8538.630833333335
2006-11-18,20.127083333333328,7914.772708333331
2006-11-19,22.123958333541665,7755.771666666667
2006-11-20,26.54895833375,9156.443541666666
2006-11-21,27.91145833270833,9812.782708333334
2006-11-22,20.51250000020833,9738.847916666668
2006-11-23,20.977083333333333,9183.516250000002
2006-11-24,22.526041666875003,8949.426666666668
2006-11-25,20.395833333333336,8721.177291666667
2006-11-26,20.117708333333336,7941.747083333331
2006-11-27,23.595833333541677,8866.641249999999
2006-11-28,20.21145833333333,9897.47125
2006-11-29,18.66458333333333,9141.631041666666
2006-11-30,23.71041666625,8719.098541666664
2006-12-01,20.30937499979167,9744.501458333334
2006-12-02,16.625,8273.061875000001
2006-12-03,18.196875000208333,7605.615833333332
2006-12-04,19.481250000208338,8554.018541666666
2006-12-05,21.15208333354167,8873.414166666666
2006-12-06,20.834375000208336,9085.124791666669
2006-12-07,21.443750000208336,9195.06395833333
2006-12-08,21.27083333333333,9143.140625
2006-12-09,21.838541666666668,8395.195416666667
2006-12-10,22.265625,8205.644791666668
2006-12-11,17.35729166666667,9685.448333333332
2006-12-12,19.91458333333333,8723.680625
2006-12-13,25.288541667083333,8820.2425
2006-12-14,18.85416666625,9748.876666666669
2006-12-15,18.81666666666667,8853.769791666668
2006-12-16,19.251041666875,7938.126666666668
2006-12-17,20.05520833354166,7607.390833333332
2006-12-18,20.128125000208332,8829.249791666665
2006-12-19,19.91875,8964.679166666667
2006-12-20,21.743749999999995,8785.142708333335
2006-12-21,21.971875,8934.155
2006-12-22,22.457291666666677,8887.665416666665
2006-12-23,19.831250000000008,8128.824791666669
2006-12-24,21.180208333333336,7524.457499999999
2006-12-25,18.04479166666667,6698.577291666667
2006-12-26,19.28333333354166,6732.539375000001
2006-12-27,21.85833333333333,7641.717291666664
2006-12-28,21.402083333333334,7953.568958333331
2006-12-29,21.34895833333333,7923.782708333335
2006-12-30,20.9625,7546.703750000001
2006-12-31,20.88229166666667,7302.715
2007-01-01,20.69062500041667,7154.631666666664
2007-01-02,21.40625,8003.179791666668
2007-01-03,21.353125,8146.0422916666685
2007-01-04,22.113541666875005,8352.288333333332
2007-01-05,22.390625000208345,8593.95625
2007-01-06,23.907291666875,8331.505833333333
2007-01-07,20.932291666458337,7809.771874999998
2007-01-08,20.39895833333333,8532.28666666667
2007-01-09,21.417708333333337,8594.351874999998
2007-01-10,23.011458333541665,8918.423958333335
2007-01-11,23.172916666875008,9783.929374999998
2007-01-12,21.66875,9976.516250000002
2007-01-13,21.066666666875005,8228.731458333332
2007-01-14,22.16145833333333,7889.187708333334
2007-01-15,23.27187500000001,9088.937708333337
2007-01-16,23.406250000208345,9488.02
2007-01-17,23.066666666666663,9773.599375
2007-01-18,23.20208333333333,9803.687291666663
2007-01-19,23.30625000020833,9754.181458333334
2007-01-20,27.18958333395834,9262.317916666669
2007-01-21,24.88645833354167,9410.288125
2007-01-22,23.346875,9762.64625
2007-01-23,23.01145833333334,9877.3775
2007-01-24,21.388541666666672,9493.513333333334
2007-01-25,23.169791666666672,9159.862291666666
2007-01-26,22.778124999791668,8470.143750000001
2007-01-27,21.11770833354166,8117.223124999998
2007-01-28,22.353125000208333,7747.751666666666
2007-01-29,25.054166666875005,9090.127708333335
2007-01-30,22.238541666666677,10104.51854166667
2007-01-31,21.260416666666668,9422.099999999997
2007-02-01,22.5375,9036.880416666663
2007-02-02,23.14375,9212.874791666669
2007-02-03,23.72916666666667,8688.384166666669
2007-02-04,23.20625,8412.982708333331
2007-02-05,23.765625,9699.105833333337
2007-02-06,23.137499999999992,9758.417083333332
2007-02-07,23.136458333333334,9439.789791666664
2007-02-08,23.582291666666663,9414.576875
2007-02-09,23.719791666875,9329.314374999996
2007-02-10,23.11145833333333,8536.859166666667
2007-02-11,21.042708333333334,8061.499791666665
2007-02-12,21.35833333333333,8946.542708333334
2007-02-13,22.245833333333334,8993.747500000001
2007-02-14,22.590625000208323,9058.015416666669
2007-02-15,23.932291666666675,9347.878125
2007-02-16,24.035416666666677,9406.86770833333
2007-02-17,23.609375,8713.63625
2007-02-18,23.501041666875,8353.902499999998
2007-02-19,24.132291666666664,9578.841666666667
2007-02-20,24.066666666875,9756.683958333331
2007-02-21,23.5,9708.472291666669
2007-02-22,23.356250000000006,9626.207291666668
2007-02-23,23.189583333333328,9678.303541666668
2007-02-24,21.582291666666663,8799.031249999998
2007-02-25,21.63958333333333,7980.696874999999
2007-02-26,22.40520833354167,8965.523541666666
2007-02-27,22.911458333125,9207.67375
2007-02-28,22.716666666666665,9307.44875
2007-03-01,23.877083333750004,9243.678125000002
2007-03-02,25.44270833333334,9360.7875
2007-03-03,25.718749999791665,9206.535625
2007-03-04,21.95625,9061.100833333334
2007-03-05,21.368749999791664,9246.623958333335
2007-03-06,21.49687499979167,8925.072708333335
2007-03-07,23.148958333541668,8877.252708333333
2007-03-08,21.289583333333333,9213.577291666665
2007-03-09,20.435416666875,8747.76041666667
2007-03-10,21.95312500020833,7984.327083333331
2007-03-11,21.52500000000001,8070.235
2007-03-12,20.03645833333333,8857.789999999999
2007-03-13,20.061458333541665,8792.038333333334
2007-03-14,21.888541666875,8757.81104166667
2007-03-15,26.70000000041668,9149.983125000002
2007-03-16,23.061458333125003,9469.113125000002
2007-03-17,21.35625,8462.607708333337
2007-03-18,22.041666666875,7804.902083333333
2007-03-19,23.81562500020833,8932.664166666666
2007-03-20,23.98541666666667,9543.647708333332
2007-03-21,24.385416666666668,9462.680833333334
2007-03-22,24.23958333333333,9812.506875000005
2007-03-23,24.38749999958333,9736.94770833333
2007-03-24,18.74375,8802.612500000001
2007-03-25,20.344791666666666,7568.010208333336
2007-03-26,19.297916666666666,8536.995416666667
2007-03-27,19.88645833354167,8698.934791666668
2007-03-28,21.13541666666666,8768.516666666666
2007-03-29,19.76145833375,8797.224583333335
2007-03-30,18.590625000208338,8592.194375
2007-03-31,19.398958333541664,7808.935416666668
2007-04-01,20.508333333541664,7517.546666666666
2007-04-02,21.079166666666666,8599.954791666665
2007-04-03,20.271875000000005,8707.984583333333
2007-04-04,20.172916666874997,8707.915625
2007-04-05,18.334375,8586.128958333333
2007-04-06,17.083333333333332,7451.020416666666
2007-04-07,18.103125000208333,7525.223750000001
2007-04-08,18.309375000208338,7236.587291666667
2007-04-09,18.585416666875,7434.661041666666
2007-04-10,19.679166667083333,8248.171666666665
2007-04-11,19.97916666666667,8359.8375
2007-04-12,18.579166666875008,8499.559583333337
2007-04-13,19.179166666875,8403.852916666667
2007-04-14,20.229166667083337,7801.896249999999
2007-04-15,20.35,7532.954374999997
2007-04-16,19.890625,8500.328541666668
2007-04-17,19.87187500020833,8580.024375000003
2007-04-18,19.738541666875005,8586.420625
2007-04-19,20.01770833333333,8623.375416666668
2007-04-20,19.246874999791668,8577.19729166667
2007-04-21,19.071874999791664,7854.952291666665
2007-04-22,17.615625000000005,7604.001874999998
2007-04-23,17.240624999999998,8556.876458333334
2007-04-24,16.162500000000005,8716.733333333335
2007-04-25,16.758333333333336,7930.137291666667
2007-04-26,16.20625,8563.68625
2007-04-27,17.017708333333335,8720.756041666667
2007-04-28,19.18541666666667,8086.207916666665
2007-04-29,18.822916666666668,7677.703541666667
2007-04-30,18.486458333125004,8500.235000000002
2007-05-01,19.62604166666667,8673.153958333336
2007-05-02,21.864583333749994,8663.506666666663
2007-05-03,22.484374999791665,8782.81625
2007-05-04,19.20312500020833,8711.826250000004
2007-05-05,18.280208333541665,7959.672291666667
2007-05-06,18.21041666708334,7639.259166666667
2007-05-07,20.176041666666663,8588.568125
2007-05-08,20.28541666666667,8789.198541666663
2007-05-09,17.80625000000001,8740.328124999998
2007-05-10,16.54062500020834,8848.639999999998
2007-05-11,16.803125000208336,8701.715416666668
2007-05-12,18.92083333333333,8079.100000000002
2007-05-13,18.682291666875,7745.191874999998
2007-05-14,18.016666666666666,8669.030416666666
2007-05-15,18.90312500020833,8824.267291666665
2007-05-16,19.030208333541665,8764.300416666669
2007-05-17,18.272916666458336,8858.098958333334
2007-05-18,17.728125000000002,8857.874166666668
2007-05-19,17.10625,8087.496666666665
2007-05-20,17.110416666666676,7811.805833333333
2007-05-21,15.115625000000003,8743.661875
2007-05-22,14.089583333333332,9106.49333333333
2007-05-23,14.490625,9205.818333333327
2007-05-24,14.340625000291665,9295.5
2007-05-25,14.06250000025,9252.408541666668
2007-05-26,14.939583333333331,8591.744375
2007-05-27,16.491666666666664,8143.639375000003
2007-05-28,18.685416666875003,9028.12270833333
2007-05-29,16.01145833333333,9052.297291666668
2007-05-30,12.260416666666666,9105.716666666664
2007-05-31,13.801041666875006,9565.344375
2007-06-01,14.856249999999998,9511.434791666668
2007-06-02,14.066666666687505,8730.098958333334
2007-06-03,13.898958333333328,8495.811875000001
2007-06-04,12.889583333520832,9486.839375
2007-06-05,13.476041666937498,9760.9775
2007-06-06,15.27083333333333,9640.407708333334
2007-06-07,14.905208333333333,9887.632916666666
2007-06-08,14.339583333541674,9984.589791666664
2007-06-09,13.369791666875,8973.634791666667
2007-06-10,12.718749999979163,8508.322916666666
2007-06-11,11.503125000000002,8737.158333333333
2007-06-12,10.630208333354163,9896.501874999998
2007-06-13,10.456249999979166,10277.066458333336
2007-06-14,11.330208333333331,10563.162708333335
2007-06-15,14.172916666874997,10426.896875000004
2007-06-16,14.152083333333332,9592.939166666669
2007-06-17,13.012499999999998,9063.584583333331
2007-06-18,10.660416666583332,9935.006041666667
2007-06-19,11.609375000041666,10582.747708333334
2007-06-20,10.80208333329167,10494.093333333332
2007-06-21,9.705208333354168,10580.930000000002
2007-06-22,9.832291666854164,10566.164583333331
2007-06-23,10.775000000083338,9922.772291666666
2007-06-24,14.01875,9556.387916666668
2007-06-25,13.078125,10107.2425
2007-06-26,10.789583333354168,10461.306874999998
2007-06-27,10.598958333333334,10730.745833333334
2007-06-28,14.106249999999996,10671.488333333333
2007-06-29,12.832291666666668,10111.514375
2007-06-30,11.578125000083334,9528.432291666668
2007-07-01,14.052083333333334,9425.46645833333
2007-07-02,16.95,9898.394791666666
2007-07-03,17.167708333333337,9702.421875
2007-07-04,13.3625,9502.42708333333
2007-07-05,12.811458333333333,9864.336875000005
2007-07-06,12.151041666729164,9911.462916666664
2007-07-07,10.0145833335625,9411.373541666662
2007-07-08,12.6020833335625,9472.688541666668
2007-07-09,11.4677083333125,10370.984166666669
2007-07-10,11.986458333333331,10375.687500000002
2007-07-11,11.2020833333125,10355.585625
2007-07-12,10.8062499998125,10515.215416666666
2007-07-13,10.461458333270832,10545.27541666667
2007-07-14,9.469791666708334,9814.185000000003
2007-07-15,8.626041666562498,9728.293541666668
2007-07-16,8.696875000124999,10866.440416666666
2007-07-17,9.640624999875,11159.726249999998
2007-07-18,10.30312500020833,11092.789374999998
2007-07-19,11.72291666670833,11071.35166666667
2007-07-20,11.502083333333331,10857.638750000002
2007-07-21,11.6197916666875,9844.491874999998
2007-07-22,12.26874999997917,9436.791875
2007-07-23,12.3354166666875,10271.998958333332
2007-07-24,14.393750000187495,10385.148958333331
2007-07-25,14.953125000416668,10015.753541666669
2007-07-26,14.6625,9836.36875
2007-07-27,13.716666666666669,9803.63729166667
2007-07-28,11.661458333562502,9166.14
2007-07-29,11.121875000166662,9261.959583333331
2007-07-30,11.938541666916665,10163.060625
2007-07-31,18.043750000208338,10262.73479166667
2007-08-01,18.788541666666664,9542.219375
2007-08-02,13.602083333333333,9348.908333333336
2007-08-03,11.173958333541668,9819.104583333334
2007-08-04,13.031250000020837,9502.29125
2007-08-05,13.398958333624996,9048.246875
2007-08-06,13.213541666729164,9804.455625000002
2007-08-07,14.978125000249998,9955.696458333332
2007-08-08,17.49166666687499,9701.028541666668
2007-08-09,17.609375000208335,9490.650208333334
2007-08-10,19.744791666874995,9229.545833333332
2007-08-11,17.510416666875,8371.312083333332
2007-08-12,13.198958333333332,8058.533333333334
2007-08-13,10.833333333520834,9354.9425
2007-08-14,12.642708333145835,9962.747291666665
2007-08-15,12.977083333312494,9818.02125
2007-08-16,15.129166666875,9927.908333333336
2007-08-17,13.491666666770833,9432.915416666665
2007-08-18,13.467708333333327,8948.242500000002
2007-08-19,14.642708333333331,9141.519583333333
2007-08-20,14.37291666666667,10044.551875
2007-08-21,14.436458333333334,9933.221666666668
2007-08-22,14.031250000416668,9944.371666666664
2007-08-23,13.516666666666673,9885.105000000003
2007-08-24,14.798958333541668,9642.877708333332
2007-08-25,15.743750000416668,8699.673541666669
2007-08-26,18.06875,8238.628958333333
2007-08-27,19.013541666875003,8989.182083333331
2007-08-28,17.83854166666666,8999.199374999998
2007-08-29,18.84375,8887.854166666666
2007-08-30,20.915625,8960.122083333334
2007-08-31,15.769791666666665,8818.038125
2007-09-01,17.34270833354168,8223.942083333332
2007-09-02,17.003125000208332,7883.296249999999
2007-09-03,13.974999999999996,8852.232916666662
2007-09-04,14.333333333333336,9409.711666666668
2007-09-05,14.262500000000008,9534.986458333333
2007-09-06,13.631249999999996,9486.525624999997
2007-09-07,14.475000000208334,8939.502916666663
2007-09-08,13.28541666666666,8601.057916666667
2007-09-09,15.207291666854164,8321.980000000001
2007-09-10,17.36770833354167,9037.422916666668
2007-09-11,16.42083333354167,9028.919791666664
2007-09-12,16.70416666708333,8909.836666666668
2007-09-13,19.895833333541667,8924.698124999999
2007-09-14,16.593749999791665,8815.305625
2007-09-15,16.429166666875002,8162.083333333333
2007-09-16,15.913541666666664,7899.118124999998
2007-09-17,16.016666666666662,8859.398958333335
2007-09-18,17.02083333375,8972.240208333335
2007-09-19,16.51041666666667,8854.086666666664
2007-09-20,15.120833333333332,9009.328333333331
