date,all_load
2008-04-05,8490.53613502783
2008-04-06,8193.802828763206
2008-04-07,8409.01187977195
2008-04-08,8528.239275709775
2008-04-09,8583.644779006896
2008-04-10,8815.356912635898
2008-04-11,8722.68572210231
2008-04-12,8666.797834116951
2008-04-13,8405.64229152673
2008-04-14,8356.503285238834
2008-04-15,8474.938797365736
2008-04-16,8523.986527183102
2008-04-17,8550.992660937523
2008-04-18,8728.71947008647
2008-04-19,8717.32386544466
2008-04-20,8311.326307132897
2008-04-21,8469.40898530481
2008-04-22,8611.525528130927
2008-04-23,8646.8416526441
2008-04-24,8599.453584856992
2008-04-25,8509.935476749039
2008-04-26,8401.427456669473
2008-04-27,8121.82887492635
2008-04-28,8440.875465093324
2008-04-29,8661.455469721224
2008-04-30,8808.67011419921
2008-05-01,8846.59529902874
2008-05-02,8997.328377990756
2008-05-03,9010.503381523158
2008-05-04,8619.655120833455
2008-05-05,8791.528588508325
2008-05-06,8940.386359524451
2008-05-07,8928.289623495353
2008-05-08,8928.453007069722
2008-05-09,9061.514159733053
2008-05-10,9018.983489800106
2008-05-11,8542.037491760606
2008-05-12,8698.793584987
2008-05-13,8870.08707923503
2008-05-14,8924.673008995385
2008-05-15,8927.061064439566
2008-05-16,9103.765924823
2008-05-17,9081.928408353262
2008-05-18,8774.307596561814
2008-05-19,8955.248487509763
2008-05-20,9081.222397939458
2008-05-21,9140.882939158178
2008-05-22,9181.62381650229
2008-05-23,9433.005360520068
2008-05-24,9406.78970278293
2008-05-25,8995.324393896715
2008-05-26,9102.848978480934
2008-05-27,9109.940352684873
2008-05-28,9161.143537014554
2008-05-29,9137.367655350163
2008-05-30,9247.462997645753
2008-05-31,9261.696679360142
2008-06-01,9035.268328447522
2008-06-02,9102.240547420823
2008-06-03,9194.437629584574
2008-06-04,9256.259807704062
2008-06-05,9318.846267762772
2008-06-06,9335.376275320523
2008-06-07,9216.787659600337
2008-06-08,9071.002725357614
2008-06-09,8947.126649975611
2008-06-10,9036.438158541687
2008-06-11,9100.385480908437
2008-06-12,9130.682201342444
2008-06-13,9194.405437043275
2008-06-14,9228.776298358734
2008-06-15,9202.777048556949
2008-06-16,9285.032206644059
2008-06-17,9337.093513018352
2008-06-18,9358.323401193495
2008-06-19,9385.581318377166
2008-06-20,9406.710238933822
2008-06-21,9293.766667154992
2008-06-22,9202.809390075483
2008-06-23,9343.022020526192
2008-06-24,9477.48944897648
2008-06-25,9555.952670407918
2008-06-26,9629.584689813311
2008-06-27,9680.848327995911
2008-06-28,9592.92846620869
2008-06-29,9450.567259465777
2008-06-30,9494.916682191571
2008-07-01,9550.626313539973
2008-07-02,9577.894941849752
2008-07-03,9646.556181408834
2008-07-04,9762.060423265668
2008-07-05,9664.772397878232
2008-07-06,9516.928888433426
2008-07-07,9562.973655502245
2008-07-08,9663.943875164083
2008-07-09,9834.782909506152
2008-07-10,9978.260286622879
2008-07-11,10055.700251015509
2008-07-12,9992.790323911555
2008-07-13,9850.042647520673
2008-07-14,9821.91347703892
2008-07-15,9821.315025252492
2008-07-16,9842.446062220382
2008-07-17,9892.839853420755
2008-07-18,9920.7447632678
2008-07-19,9824.701189725267
2008-07-20,9722.704576597265
2008-07-21,9781.530404360923
2008-07-22,9929.40672483229
2008-07-23,10097.414684899335
2008-07-24,10205.711372108057
2008-07-25,10267.401620531402
2008-07-26,10166.397550464548
2008-07-27,10065.653230780765
2008-07-28,10254.973916816418
2008-07-29,10380.894272678763
2008-07-30,10408.168612092084
2008-07-31,10398.003844074829
2008-08-01,10355.229871881047
2008-08-02,10178.844532753583
2008-08-03,9970.82580712669
2008-08-04,10004.549077987987
2008-08-05,10092.924694368092
2008-08-06,10163.231143132147
2008-08-07,10220.838673813243
2008-08-08,10248.899692078858
2008-08-09,10142.096039904354
2008-08-10,10079.351191311298
2008-08-11,10197.957049958419
2008-08-12,10292.248141214257
2008-08-13,10323.51308081532
2008-08-14,10359.264975392369
2008-08-15,10317.14618029166
2008-08-16,10128.925956431909
2008-08-17,9936.186963789549
2008-08-18,10038.922579187338
2008-08-19,10127.392046524896
2008-08-20,10151.284385963205
2008-08-21,10149.4338556723
2008-08-22,10209.202652229225
2008-08-23,10133.158491336484
2008-08-24,9967.919880796757
2008-08-25,9970.553000892623
2008-08-26,9944.499212690353
2008-08-27,9932.099521682918
2008-08-28,9933.028232304356
2008-08-29,9900.09099654119
2008-08-30,9730.70004422169
2008-08-31,9504.551409247195
2008-09-01,9440.361460576993
2008-09-02,9449.655335016409
2008-09-03,9501.582267047212
2008-09-04,9846.903014566005
2008-09-05,10134.005322043944
2008-09-06,10044.423783009946
2008-09-07,9056.846190303047
2008-09-08,9647.566930112174
2008-09-09,9514.610997594998
2008-09-10,9581.833649963866
2008-09-11,9601.357989785503
2008-09-12,9501.840404406059
2008-09-13,8874.131562611889
2008-09-14,8406.561192784331
2008-09-15,9023.626016734515
2008-09-16,8906.555559702567
2008-09-17,9076.806414937582
2008-09-18,9082.75750761285
2008-09-19,9074.752784051532
2008-09-20,8702.78834993737
2008-09-21,8146.13735928208
2008-09-22,8883.715723968613
2008-09-23,8889.611211755218
2008-09-24,8844.425257669083
2008-09-25,8834.987865881807
2008-09-26,8970.790851638729
2008-09-27,8423.777175126994
2008-09-28,8162.395021173896
2008-09-29,8759.434699364236
2008-09-30,8869.808383508549
2008-10-01,8574.685147259306
2008-10-02,8782.227639962082
2008-10-03,9254.315963769946
2008-10-04,8380.033951220294
2008-10-05,8144.139935419962
2008-10-06,7969.92169941244
2008-10-07,8322.0262069047
2008-10-08,8359.047490074383
2008-10-09,8453.933968608042
2008-10-10,8542.704839758982
2008-10-11,8212.32393100227
2008-10-12,7920.194171155119
2008-10-13,8838.602785220088
2008-10-14,8547.530529868389
2008-10-15,8425.781209003575
2008-10-16,8586.972041327885
2008-10-17,8736.838659583967
2008-10-18,8249.648064145742
2008-10-19,8103.674837346965
2008-10-20,8626.269533256711
2008-10-21,8219.652067964162
2008-10-22,8644.677387784268
2008-10-23,8902.408817878706
2008-10-24,8830.52367902673
2008-10-25,8317.530017429695
2008-10-26,8023.4845587301315
2008-10-27,9044.8233239373
2008-10-28,8532.51069764743
2008-10-29,8553.785570429854
2008-10-30,8741.274202363453
2008-10-31,9272.169162692793
2008-11-01,8354.997461917072
2008-11-02,8029.736681900582
2008-11-03,8699.59445850255
2008-11-04,8488.335329269901
2008-11-05,8565.54415107132
2008-11-06,8867.29681325838
2008-11-07,8893.865769515349
2008-11-08,8361.3692904994
2008-11-09,7994.464583060591
2008-11-10,8791.335397752158
2008-11-11,8552.372259372907
2008-11-12,8623.54652248168
2008-11-13,9011.338750593366
2008-11-14,9392.361044206144
2008-11-15,8471.753043695344
2008-11-16,7860.167705083298
2008-11-17,8743.183570654848
2008-11-18,8460.037300068603
2008-11-19,8253.835530671988
2008-11-20,8388.078762537674
2008-11-21,8877.026014389432
2008-11-22,8170.124005054557
2008-11-23,8362.210795083614
2008-11-24,8847.554308303243
2008-11-25,8402.140132531003
2008-11-26,8432.36641909474
2008-11-27,8630.251464893558
2008-11-28,8723.817018763613
2008-11-29,8394.875428566258
2008-11-30,8137.911717488292
2008-12-01,9088.8863466858
2008-12-02,8815.77658377826
2008-12-03,8885.03876729596
2008-12-04,8705.101928635731
2008-12-05,9107.903974321724
2008-12-06,8817.024889818736
2008-12-07,7848.312566373437
2008-12-08,8577.711643534307
2008-12-09,8952.839210905218
2008-12-10,8831.9121485227
2008-12-11,8827.618346512116
2008-12-12,8881.932375152708
2008-12-13,8510.581971207965
2008-12-14,7919.285439379898
2008-12-15,8579.331680028125
2008-12-16,8377.2665244453
2008-12-17,8300.92191713837
2008-12-18,9049.609540077163
2008-12-19,8824.354035078424
2008-12-20,8090.111879780583
2008-12-21,7849.86319106214
2008-12-22,8551.021308263535
2008-12-23,8488.5600795937
2008-12-24,8433.647596814919
2008-12-25,8111.007908810658
2008-12-26,8243.822731351556
2008-12-27,8105.1378484235565
2008-12-28,8059.8983696208315
2008-12-29,7980.572580714883
2008-12-30,7962.250076379999
2008-12-31,8072.823855340515
2009-01-01,7757.141727660063
2009-01-02,7598.552245963792
2009-01-03,7583.168638029206
2009-01-04,7661.688930795613
2009-01-05,8660.183179236772
2009-01-06,8885.557499272027
2009-01-07,9309.158198334962
2009-01-08,8387.238349974114
2009-01-09,7985.653321385986
2009-01-10,7649.725030367707
2009-01-11,7737.697699350182
2009-01-12,8435.268688480348
2009-01-13,9078.380776339785
2009-01-14,9947.060035278058
2009-01-15,9864.220590766658
2009-01-16,9528.983525275919
2009-01-17,8581.55536717174
2009-01-18,8331.253313359539
2009-01-19,9260.056266806854
2009-01-20,9640.160669404508
2009-01-21,9679.5463655977
2009-01-22,9497.92774222887
2009-01-23,10258.073301128397
2009-01-24,10157.961715924286
2009-01-25,8565.586308482283
2009-01-26,8669.790631233236
2009-01-27,9357.298802782283
2009-01-28,9448.57268330917
2009-01-29,9694.33895477587
2009-01-30,10096.016109771284
2009-01-31,9920.928523955963
2009-02-01,9373.541763411193
2009-02-02,10413.98473279057
2009-02-03,9962.575238070198
2009-02-04,10017.952510691395
2009-02-05,10493.031588096841
2009-02-06,11120.163240331025
2009-02-07,10705.758956971566
2009-02-08,10068.42179478858
2009-02-09,9689.843822450568
2009-02-10,8939.344954643284
2009-02-11,8611.17010082425
2009-02-12,8586.463768465224
2009-02-13,8950.075627489416
2009-02-14,8511.422677299674
2009-02-15,8103.497464270342
2009-02-16,8921.651166828373
2009-02-17,8661.618268417278
2009-02-18,8792.262148907954
2009-02-19,9016.396069242672
2009-02-20,9141.039705593115
2009-02-21,8281.571349594396
2009-02-22,7911.9830026675045
2009-02-23,9270.162362619578
2009-02-24,9300.762382715788
2009-02-25,9026.110311459865
2009-02-26,8889.691949633885
2009-02-27,8959.359156051347
2009-02-28,8678.896410337702
2009-03-01,8519.851281523908
2009-03-02,9262.37037221116
2009-03-03,9058.120287594491
2009-03-04,8749.786260484329
2009-03-05,8491.90084975132
2009-03-06,8480.30068238846
2009-03-07,8252.458476417805
2009-03-08,7944.008931123835
2009-03-09,8787.784623745865
2009-03-10,8626.41971674417
2009-03-11,8628.62744478672
2009-03-12,8771.971143883859
2009-03-13,8849.49590043781
2009-03-14,8356.861187042245
2009-03-15,8078.539091762377
2009-03-16,8641.003728667358
2009-03-17,8403.94944794193
2009-03-18,8440.126619986626
2009-03-19,8678.852030593447
2009-03-20,8914.961537949646
2009-03-21,8772.393487583837
2009-03-22,8221.42730913099
2009-03-23,8989.55722364222
2009-03-24,9127.71604114542
2009-03-25,8805.045617027828
2009-03-26,8818.159141979877
2009-03-27,8759.418683395346
2009-03-28,8161.551759262209
2009-03-29,7906.875420533001
2009-03-30,8752.317086522558
2009-03-31,8623.173722136482
2009-04-01,8677.835888486734
2009-04-02,9021.771290107607
2009-04-03,9025.4250593643
2009-04-04,8311.318489934996
2009-04-05,8160.0885166284415
2009-04-06,8488.990986534256
2009-04-07,8285.11524053662
2009-04-08,8241.861133406212
2009-04-09,8257.109511754028
2009-04-10,7722.318338992323
2009-04-11,7842.985230573802
2009-04-12,7534.616409400639
2009-04-13,7677.856247763664
2009-04-14,8024.347005589414
2009-04-15,8070.43270802422
2009-04-16,8156.848251742682
2009-04-17,8276.958013461172
2009-04-18,7925.871597889778
2009-04-19,7636.639786910111
2009-04-20,8262.314017279108
2009-04-21,8192.011326492731
2009-04-22,8180.959714135435
2009-04-23,8322.756009962652
2009-04-24,8565.486638367052
2009-04-25,8307.522932039965
2009-04-26,8148.77739855792
2009-04-27,8550.563739508423
2009-04-28,8334.656898344365
2009-04-29,8434.23863867658
2009-04-30,8565.217770592206
2009-05-01,8773.07097321565
2009-05-02,8429.273479793477
2009-05-03,8085.458370511678
2009-05-04,8710.188754662888
2009-05-05,8619.77734540433
2009-05-06,8573.660312883494
2009-05-07,8713.894732893712
2009-05-08,8849.303703711108
2009-05-09,8519.91483472153
2009-05-10,8234.04481889605
2009-05-11,8956.257051815417
2009-05-12,8852.227522499954
2009-05-13,8748.518043606888
2009-05-14,8836.3192893339
2009-05-15,8958.098887485372
2009-05-16,8511.457182754873
2009-05-17,8265.00036284811
2009-05-18,8851.845510265253
2009-05-19,8768.140457044774
2009-05-20,8778.158603169342
2009-05-21,8881.678717641245
2009-05-22,8988.55030357121
2009-05-23,8456.26217030184
2009-05-24,8144.3967246259035
2009-05-25,8790.424984331921
2009-05-26,8733.77951773138
2009-05-27,8894.504390378292
2009-05-28,8975.287997667898
2009-05-29,9202.914088115878
2009-05-30,9007.053004631898
2009-05-31,8682.194482437319
2009-06-01,9032.1956469758
2009-06-02,9104.459439745337
2009-06-03,9137.502183295526
2009-06-04,9175.57758686336
2009-06-05,9170.153909605044
2009-06-06,9075.766592011807
2009-06-07,8945.613944642217
2009-06-08,8860.598407708385
2009-06-09,9046.336808544704
2009-06-10,9281.28106758295
2009-06-11,9521.300761732371
2009-06-12,9688.39342708385
2009-06-13,9661.660344873138
2009-06-14,9601.098038251574
2009-06-15,9670.792767702576
2009-06-16,9783.716334374949
2009-06-17,9839.019926749497
2009-06-18,9887.82495457238
2009-06-19,9877.085839201805
2009-06-20,9741.120449485354
2009-06-21,9528.502580861923
2009-06-22,9496.612394243348
2009-06-23,9520.971310519544
2009-06-24,9592.87779916293
2009-06-25,9677.215469511682
2009-06-26,9706.394583796606
2009-06-27,9614.06976836249
2009-06-28,9439.727182645325
2009-06-29,9443.785087354083
2009-06-30,9468.17392461613
2009-07-01,9416.544631293586
2009-07-02,9416.176540236522
2009-07-03,9470.574659285316
2009-07-04,9411.404577873
2009-07-05,9304.797184306603
2009-07-06,9491.419647992792
2009-07-07,9672.614328217956
2009-07-08,9787.028947772706
2009-07-09,9852.305556851134
2009-07-10,9841.485964170546
2009-07-11,9721.437658467079
2009-07-12,9561.576297092362
2009-07-13,9553.141905490762
2009-07-14,9617.084837781314
2009-07-15,9677.364668623159
2009-07-16,9746.910808108132
2009-07-17,9759.27365827459
2009-07-18,9635.7649583188
2009-07-19,9450.5040993638
2009-07-20,9464.218094274782
2009-07-21,9472.162594911202
2009-07-22,9394.266872528624
2009-07-23,9404.617677900247
2009-07-24,9459.49986941402
2009-07-25,9382.46620915054
2009-07-26,9357.327406745262
2009-07-27,9448.018029478402
2009-07-28,9527.220564946803
2009-07-29,9577.348586201497
2009-07-30,9626.05007685783
2009-07-31,9620.891132183495
2009-08-01,9476.92462796912
2009-08-02,9320.973657024628
2009-08-03,9361.06185977645
2009-08-04,9444.289023745314
2009-08-05,9504.271729128492
2009-08-06,9511.90519806562
2009-08-07,9491.335066651429
2009-08-08,9400.235802145813
2009-08-09,9312.979186742234
2009-08-10,9417.623187782125
2009-08-11,9508.973595926536
2009-08-12,9501.491335093755
2009-08-13,9477.808519408942
2009-08-14,9431.949090564358
2009-08-15,9242.876284707212
2009-08-16,9001.302149550182
2009-08-17,8954.58015625975
2009-08-18,9039.302498766967
2009-08-19,9109.39114021601
2009-08-20,9131.421484523145
2009-08-21,9101.986271623911
2009-08-22,8936.477735070703
2009-08-23,8713.135453311248
2009-08-24,8704.917172710986
2009-08-25,8729.597506571348
2009-08-26,8773.018062744071
2009-08-27,8797.862960323022
2009-08-28,8799.909119997381
2009-08-29,8664.063661534328
2009-08-30,8494.520905765277
2009-08-31,8566.516476174731
2009-09-01,8643.85166297147
2009-09-02,8699.909248345553
2009-09-03,8757.914500073795
2009-09-04,8593.577387786074
2009-09-05,8335.126546199046
2009-09-06,8225.329763954469
2009-09-07,8709.530111513917
2009-09-08,8503.802184431068
2009-09-09,8668.93131723309
2009-09-10,8704.305324979365
2009-09-11,8709.301185098708
2009-09-12,8561.002706007559
2009-09-13,8541.11383714205
2009-09-14,8656.983879656756
2009-09-15,8383.54774416765
2009-09-16,8474.947889595182
2009-09-17,8475.315246554655
2009-09-18,8481.83740784832
2009-09-19,8326.882318726233
2009-09-20,8272.95512975903
2009-09-21,8501.312985751794
2009-09-22,8240.883827173457
2009-09-23,8297.343294151206
2009-09-24,8360.562828532591
2009-09-25,8399.117909245027
2009-09-26,8235.701376104143
2009-09-27,8359.108487874184
2009-09-28,8487.273848059938
2009-09-29,8277.18132504878
2009-09-30,8299.8315692403
2009-10-01,8517.074082784005
2009-10-02,8449.675339487321
2009-10-03,8185.884367269242
2009-10-04,8420.487069157849
2009-10-05,8316.68633054996
2009-10-06,8406.340495243432
2009-10-07,8371.51250258394
2009-10-08,8479.192073505412
2009-10-09,8538.762335532972
2009-10-10,8437.692978747038
2009-10-11,8413.411632572615
2009-10-12,8533.627250298761
2009-10-13,8158.3662432946185
2009-10-14,8364.95437944276
2009-10-15,8466.03945489032
2009-10-16,8417.01851254885
2009-10-17,8257.289918456545
2009-10-18,8303.96389572163
2009-10-19,8384.616020257325
2009-10-20,8246.511532600458
2009-10-21,8580.646711537534
2009-10-22,8455.934626562013
2009-10-23,8439.439178611816
2009-10-24,8347.329417858258
2009-10-25,8370.075399906202
2009-10-26,8517.443848167137
2009-10-27,8166.448138193327
2009-10-28,8504.277041018111
2009-10-29,8559.793568722143
2009-10-30,8552.722337410049
2009-10-31,8242.334753290244
2009-11-01,8504.054935360764
2009-11-02,8723.1482157333
2009-11-03,8659.78021191746
2009-11-04,8780.349325340385
2009-11-05,8735.47664951585
2009-11-06,8592.60129263686
2009-11-07,8427.742044886805
2009-11-08,8469.055166200409
2009-11-09,8667.206225369053
2009-11-10,8412.266603094418
2009-11-11,8672.061724116435
2009-11-12,8814.593852270931
2009-11-13,8684.4611332496
2009-11-14,8471.140485681448
2009-11-15,8736.784093281194
2009-11-16,9173.331680104777
2009-11-17,8753.81512524671
2009-11-18,8939.725218512973
2009-11-19,9260.578834161708
2009-11-20,9506.185046167642
2009-11-21,9265.053541097679
2009-11-22,9569.973204389486
2009-11-23,9298.161106829022
2009-11-24,8953.084690100732
2009-11-25,9231.626732055445
2009-11-26,9320.40462044814
2009-11-27,9344.14966374116
2009-11-28,9261.407519893832
2009-11-29,9131.494374256261
2009-11-30,9081.398199649904
2009-12-01,8554.115701117551
2009-12-02,8677.393016742935
2009-12-03,8708.890312161266
2009-12-04,8795.665914896621
2009-12-05,8496.494923236753
2009-12-06,8514.665149497576
2009-12-07,9191.353034929323
2009-12-08,9036.215716053548
2009-12-09,8901.831483811788
2009-12-10,9028.91051466511
2009-12-11,8995.921240680509
2009-12-12,8810.807407237447
2009-12-13,8824.233733030562
2009-12-14,9041.459675176715
2009-12-15,8795.709386883882
2009-12-16,9143.235436498258
2009-12-17,9546.029590838332
2009-12-18,9137.889035853734
2009-12-19,9017.191528544505
2009-12-20,9005.387321010088
2009-12-21,9063.490169422483
2009-12-22,8878.529494693155
2009-12-23,9070.428491010169
2009-12-24,9088.950749704389
2009-12-25,8740.498200724614
2009-12-26,8257.909717614539
2009-12-27,8080.7722524181245
2009-12-28,7999.790069986822
2009-12-29,8052.179949089019
2009-12-30,8094.756729864247
2009-12-31,8069.6283326535895
2010-01-01,8151.788771821055
2010-01-02,8194.644465531714
2010-01-03,8019.192693763112
2010-01-04,8032.286841168254
2010-01-05,7862.698075962392
2010-01-06,8097.592880571399
2010-01-07,8082.61336674809
2010-01-08,8651.585658435057
2010-01-09,8960.705409561502
2010-01-10,9128.294549064265
2010-01-11,9181.323231052913
2010-01-12,9275.560029306638
2010-01-13,9156.111394406495
2010-01-14,8773.75634147982
2010-01-15,8893.490114980466
2010-01-16,8895.838995173892
2010-01-17,9000.418082182594
2010-01-18,8936.715557880787
2010-01-19,8467.226927885045
2010-01-20,8457.275878547274
2010-01-21,8808.035135768605
2010-01-22,9340.115160887932
2010-01-23,9126.885739470574
2010-01-24,8926.489430188025
2010-01-25,9582.180771344416
2010-01-26,9446.113928847664
2010-01-27,9213.032517310452
2010-01-28,9295.887163283589
2010-01-29,9283.115031149824
2010-01-30,8962.921627449694
2010-01-31,8899.060412019071
2010-02-01,9228.107210927632
2010-02-02,8788.80262045681
2010-02-03,9111.764044073894
2010-02-04,9198.539090148459
2010-02-05,9132.717176521322
2010-02-06,8698.991260646206
2010-02-07,8709.005465684928
2010-02-08,9100.460646923753
2010-02-09,9364.064333254706
2010-02-10,9793.868603074254
2010-02-11,10002.435290235528
2010-02-12,10064.804383709212
2010-02-13,9592.339513441953
2010-02-14,9476.226014725245
2010-02-15,9640.505264500594
2010-02-16,9153.975216116258
2010-02-17,9230.951779236204
2010-02-18,9114.479487493501
2010-02-19,8996.294222849865
2010-02-20,8849.816000064957
2010-02-21,9178.934630420688
2010-02-22,9579.470131498188
2010-02-23,9030.737339079216
2010-02-24,9001.330690831948
2010-02-25,9111.154180074862
2010-02-26,9119.76314360375
2010-02-27,8962.032734557413
2010-02-28,8880.676128344923
2010-03-01,8828.293515131883
2010-03-02,8450.781775759984
2010-03-03,8598.981700925551
2010-03-04,8797.174515276029
2010-03-05,8935.941849849594
2010-03-06,8870.845632686287
2010-03-07,8785.915681688797
2010-03-08,8981.534974491477
2010-03-09,8639.669200513954
2010-03-10,8728.123614044702
2010-03-11,8703.012443266116
2010-03-12,8614.195195243283
2010-03-13,8416.548043183968
2010-03-14,8418.468584416654
2010-03-15,8565.03669324989
2010-03-16,8390.435388393544
2010-03-17,8610.23038740656
2010-03-18,8690.990487201409
2010-03-19,8702.362932879678
2010-03-20,8580.895521768998
2010-03-21,8525.489279598763
2010-03-22,8784.43631194784
2010-03-23,8538.548999686274
