date,all_load
5/9/2008,9124.963577
5/10/2008,8647.092902
5/11/2008,8328.872819
5/12/2008,9018.82244
5/13/2008,9000.62487
5/14/2008,8901.58164
5/15/2008,9033.536206
5/16/2008,9171.847981
5/17/2008,8749.947166
5/18/2008,8764.736797
5/19/2008,9461.760698
5/20/2008,9394.868575
5/21/2008,9214.697648
5/22/2008,9252.524598
5/23/2008,9455.600378
5/24/2008,9030.589783
5/25/2008,8850.088632
5/26/2008,9433.553812
5/27/2008,9299.134262
5/28/2008,9282.934378
5/29/2008,9302.055978
5/30/2008,9326.657631
5/31/2008,8929.249276
6/1/2008,8808.64217
6/2/2008,9498.548476
6/3/2008,9469.988937
6/4/2008,9227.565054
6/5/2008,9391.227149
6/6/2008,9340.85673
6/7/2008,8837.480384
6/8/2008,8915.635756
6/9/2008,8802.742894
6/10/2008,9373.192297
6/11/2008,9034.241619
6/12/2008,8977.731954
6/13/2008,9360.55869
6/14/2008,9401.405174
6/15/2008,9233.393527
6/16/2008,9751.699728
6/17/2008,9536.076099
6/18/2008,9169.113107
6/19/2008,9337.912816
6/20/2008,9500.290893
6/21/2008,9103.735732
6/22/2008,9090.791999
6/23/2008,9998.65269
6/24/2008,9907.294456
6/25/2008,9608.558052
6/26/2008,9676.210177
6/27/2008,9791.468146
6/28/2008,9483.998813
6/29/2008,9077.667462
6/30/2008,9698.612023
7/1/2008,9764.004835
7/2/2008,9588.922984
7/3/2008,9840.432147
7/4/2008,10183.15802
7/5/2008,9543.31744
7/6/2008,9145.60079
7/7/2008,9769.907191
7/8/2008,9853.347709
7/9/2008,10192.95154
7/10/2008,10398.47419
7/11/2008,10393.84537
7/12/2008,9873.886391
7/13/2008,9594.167215
7/14/2008,9920.241278
7/15/2008,9741.226459
7/16/2008,9603.657198
7/17/2008,9848.993129
7/18/2008,9995.199727
7/19/2008,9592.161873
7/20/2008,9556.56646
7/21/2008,10203.33056
7/22/2008,10461.3873
7/23/2008,10424.62605
7/24/2008,10451.2527
7/25/2008,10633.42972
7/26/2008,10006.49424
7/27/2008,9938.25058
7/28/2008,10896.06043
7/29/2008,10606.9501
7/30/2008,10201.26944
7/31/2008,10382.28315
8/1/2008,10426.64448
8/2/2008,9701.565936
8/3/2008,9270.441212
8/4/2008,10179.20915
8/5/2008,10269.88282
8/6/2008,10175.2705
8/7/2008,10314.21753
8/8/2008,10407.75128
8/9/2008,9945.152558
8/10/2008,9998.549408
8/11/2008,10774.73807
8/12/2008,10538.85707
8/13/2008,10124.95644
8/14/2008,10231.41974
8/15/2008,10216.04352
8/16/2008,9840.194157
8/17/2008,9573.118842
8/18/2008,10314.21424
8/19/2008,10191.21186
8/20/2008,10022.72091
8/21/2008,10026.84738
8/22/2008,10392.38597
