date,hour,load
5/1/2007,11.5,9421.76
5/1/2007,12,9422.58
5/1/2007,12.5,9432.56
5/1/2007,13,9413.29
5/1/2007,13.5,9376.16
5/1/2007,14,9405.37
5/1/2007,14.5,9353.11
5/1/2007,15,9293.14
5/1/2007,15.5,9241.94
5/1/2007,16,9261.89
5/1/2007,16.5,9326.34
5/1/2007,17,9380.64
5/1/2007,17.5,9605.5
5/1/2007,18,10152.33
5/1/2007,18.5,10125.4
5/1/2007,19,9892.51
5/1/2007,19.5,9637.39
5/1/2007,20,9350.1
5/1/2007,20.5,9224.24
5/1/2007,21,9022.82
5/1/2007,21.5,8792.22
5/1/2007,22,8504.45
5/1/2007,22.5,8702.33
5/1/2007,23,8539.21
5/1/2007,23.5,8424.93
5/2/2007,0,8320.56
5/2/2007,0.5,8145.02
5/2/2007,1,7967.08
5/2/2007,1.5,7833.41
5/2/2007,2,7588.2
5/2/2007,2.5,7223.01
5/2/2007,3,6852.78
5/2/2007,3.5,6628.63
5/2/2007,4,6510.29
5/2/2007,4.5,6496.79
5/2/2007,5,6623.67
5/2/2007,5.5,6894.51
5/2/2007,6,7227.58
5/2/2007,6.5,7894.3
5/2/2007,7,8527.51
5/2/2007,7.5,8811.93
5/2/2007,8,9146.72
5/2/2007,8.5,9255.02
5/2/2007,9,9239.98
5/2/2007,9.5,9346.49
5/2/2007,10,9382.01
5/2/2007,10.5,9434.27
5/2/2007,11,9453.09
5/2/2007,11.5,9327.4
5/2/2007,12,9326.93
5/2/2007,12.5,9411.75
5/2/2007,13,9397.51
5/2/2007,13.5,9391.22
5/2/2007,14,9394.3
5/2/2007,14.5,9404.77
5/2/2007,15,9367.99
5/2/2007,15.5,9307.17
5/2/2007,16,9312.38
5/2/2007,16.5,9325.37
5/2/2007,17,9367.41
5/2/2007,17.5,9532.23
5/2/2007,18,10041.89
5/2/2007,18.5,10014.8
5/2/2007,19,9804.22
5/2/2007,19.5,9500.04
5/2/2007,20,9304.1
5/2/2007,20.5,9142.35
5/2/2007,21,8972.66
5/2/2007,21.5,8694.07
5/2/2007,22,8400.67
5/2/2007,22.5,8545.31
5/2/2007,23,8398.49
5/2/2007,23.5,8360.44
5/3/2007,0,8258.06
5/3/2007,0.5,8100
5/3/2007,1,7966.37
5/3/2007,1.5,7757.81
5/3/2007,2,7548.41
5/3/2007,2.5,7199.18
5/3/2007,3,6894.48
5/3/2007,3.5,6690.11
5/3/2007,4,6539.65
5/3/2007,4.5,6554.58
5/3/2007,5,6642.09
5/3/2007,5.5,6913
5/3/2007,6,7278.6
5/3/2007,6.5,7899.67
5/3/2007,7,8549.31
5/3/2007,7.5,8835.86
5/3/2007,8,9254.43
5/3/2007,8.5,9312.56
5/3/2007,9,9342.77
5/3/2007,9.5,9475.65
5/3/2007,10,9549.85
5/3/2007,10.5,9621.91
5/3/2007,11,9606.32
5/3/2007,11.5,9598.21
5/3/2007,12,9639.4
5/3/2007,12.5,9655.19
5/3/2007,13,9689.82
5/3/2007,13.5,9597.81
5/3/2007,14,9606.21
5/3/2007,14.5,9620.59
5/3/2007,15,9595.61
5/3/2007,15.5,9589.77
5/3/2007,16,9575.7
5/3/2007,16.5,9559.35
5/3/2007,17,9560.02
5/3/2007,17.5,9706.87
5/3/2007,18,10258.96
5/3/2007,18.5,10192.13
5/3/2007,19,9967.94
5/3/2007,19.5,9682.68
5/3/2007,20,9474.48
5/3/2007,20.5,9293.95
5/3/2007,21,9083.25
5/3/2007,21.5,8808.65
5/3/2007,22,8510.31
5/3/2007,22.5,8608.75
5/3/2007,23,8487.48
5/3/2007,23.5,8421.38
5/4/2007,0,8300.51
5/4/2007,0.5,8142.01
5/4/2007,1,7943.47
5/4/2007,1.5,7743.82
5/4/2007,2,7541.13
5/4/2007,2.5,7225.09
5/4/2007,3,6857.22
5/4/2007,3.5,6691.82
5/4/2007,4,6610.27
5/4/2007,4.5,6573.26
5/4/2007,5,6674.19
5/4/2007,5.5,6895.37
5/4/2007,6,7240.94
5/4/2007,6.5,7883.79
5/4/2007,7,8462.09
5/4/2007,7.5,8742.55
5/4/2007,8,9159.57
5/4/2007,8.5,9339.92
5/4/2007,9,9426.72
5/4/2007,9.5,9594.78
5/4/2007,10,9636.99
5/4/2007,10.5,9709.86
5/4/2007,11,9762.7
5/4/2007,11.5,9734.39
5/4/2007,12,9738.75
5/4/2007,12.5,9723.41
5/4/2007,13,9689.57
5/4/2007,13.5,9692.52
5/4/2007,14,9623.16
5/4/2007,14.5,9611.04
5/4/2007,15,9542.52
5/4/2007,15.5,9541.58
5/4/2007,16,9462.71
5/4/2007,16.5,9483.14
5/4/2007,17,9471.04
5/4/2007,17.5,9546.62
5/4/2007,18,9929.94
5/4/2007,18.5,9828.46
5/4/2007,19,9548.82
5/4/2007,19.5,9271.82
5/4/2007,20,9012.27
5/4/2007,20.5,8843.11
5/4/2007,21,8658.58
5/4/2007,21.5,8434.83
5/4/2007,22,8322.96
5/4/2007,22.5,8505.29
5/4/2007,23,8384.66
5/4/2007,23.5,8408.4
5/5/2007,0,8310.06
5/5/2007,0.5,8142.45
5/5/2007,1,7939.23
5/5/2007,1.5,7738.06
5/5/2007,2,7459.07
5/5/2007,2.5,7124.15
5/5/2007,3,6814.56
5/5/2007,3.5,6560.89
5/5/2007,4,6429.83
5/5/2007,4.5,6362.96
5/5/2007,5,6357.17
5/5/2007,5.5,6454.92
5/5/2007,6,6602.34
5/5/2007,6.5,6872.27
5/5/2007,7,7087.5
5/5/2007,7.5,7447.26
5/5/2007,8,7837.97
5/5/2007,8.5,8293.11
5/5/2007,9,8492.62
5/5/2007,9.5,8736.92
5/5/2007,10,8753.51
5/5/2007,10.5,8810.38
5/5/2007,11,8736.76
5/5/2007,11.5,8597.3
5/5/2007,12,8606.87
5/5/2007,12.5,8524.33
5/5/2007,13,8445.05
5/5/2007,13.5,8393.78
5/5/2007,14,8306.01
5/5/2007,14.5,8285.77
5/5/2007,15,8191.03
5/5/2007,15.5,8132.28
5/5/2007,16,8187.28
5/5/2007,16.5,8263.3
5/5/2007,17,8293.95
5/5/2007,17.5,8511.53
5/5/2007,18,9096.24
5/5/2007,18.5,9085.08
5/5/2007,19,8861.55
5/5/2007,19.5,8626.91
5/5/2007,20,8403.55
5/5/2007,20.5,8258.91
5/5/2007,21,8153.38
5/5/2007,21.5,8023.56
5/5/2007,22,7820.45
5/5/2007,22.5,7938.09
5/5/2007,23,7853.59
5/5/2007,23.5,7840.49
5/6/2007,0,7693.98
5/6/2007,0.5,7520.06
5/6/2007,1,7369.75
5/6/2007,1.5,7191.96
5/6/2007,2,6951.99
5/6/2007,2.5,6720.91
5/6/2007,3,6416.55
5/6/2007,3.5,6263.17
5/6/2007,4,6223.47
5/6/2007,4.5,6168.89
5/6/2007,5,6148.72
5/6/2007,5.5,6221.85
5/6/2007,6,6309.17
5/6/2007,6.5,6505.46
5/6/2007,7,6643.56
5/6/2007,7.5,6900.58
5/6/2007,8,7214.66
5/6/2007,8.5,7572.44
5/6/2007,9,7875.13
5/6/2007,9.5,8108.64
5/6/2007,10,8151.12
5/6/2007,10.5,8268.13
5/6/2007,11,8219.03
5/6/2007,11.5,8177.43
5/6/2007,12,8127.44
5/6/2007,12.5,8095.55
5/6/2007,13,8062.35
5/6/2007,13.5,8008.02
5/6/2007,14,7941.06
5/6/2007,14.5,7838.68
5/6/2007,15,7838.83
5/6/2007,15.5,7811.87
5/6/2007,16,7845.46
5/6/2007,16.5,7968.88
5/6/2007,17,8045.76
5/6/2007,17.5,8315.83
5/6/2007,18,8996.9
5/6/2007,18.5,9130.67
5/6/2007,19,8939.34
5/6/2007,19.5,8715.33
5/6/2007,20,8488.37
5/6/2007,20.5,8325.69
5/6/2007,21,8265.57
5/6/2007,21.5,8067.67
5/6/2007,22,7843.11
5/6/2007,22.5,7795.21
5/6/2007,23,7704.66
5/6/2007,23.5,7675.54
5/7/2007,0,7527.42
5/7/2007,0.5,7365.53
5/7/2007,1,7232.67
5/7/2007,1.5,7100.88
5/7/2007,2,6955.97
5/7/2007,2.5,6690.73
5/7/2007,3,6444.92
5/7/2007,3.5,6350.4
5/7/2007,4,6253.61
5/7/2007,4.5,6309.94
5/7/2007,5,6438.38
5/7/2007,5.5,6743.41
5/7/2007,6,7110.8
5/7/2007,6.5,7817.54
5/7/2007,7,8439.18
5/7/2007,7.5,8769.44
5/7/2007,8,9091.54
5/7/2007,8.5,9302.24
5/7/2007,9,9296.5
5/7/2007,9.5,9397.51
5/7/2007,10,9566.37
5/7/2007,10.5,9651.26
5/7/2007,11,9536.34
5/7/2007,11.5,9630.47
5/7/2007,12,9597.82
5/7/2007,12.5,9574.63
5/7/2007,13,9529.07
5/7/2007,13.5,9548.17
5/7/2007,14,9497.43
5/7/2007,14.5,9499.04
5/7/2007,15,9419.84
5/7/2007,15.5,9319.51
5/7/2007,16,9374.25
5/7/2007,16.5,9395.3
5/7/2007,17,9489.15
5/7/2007,17.5,9805.1
5/7/2007,18,10361.02
5/7/2007,18.5,10146.08
5/7/2007,19,9911.87
5/7/2007,19.5,9538.51
5/7/2007,20,9254.32
5/7/2007,20.5,9125.66
5/7/2007,21,8868.42
5/7/2007,21.5,8581.17
5/7/2007,22,8302.43
5/7/2007,22.5,8459.66
5/7/2007,23,8341
5/7/2007,23.5,8288.77
5/8/2007,0,8173.62
5/8/2007,0.5,8082.24
5/8/2007,1,7889.01
5/8/2007,1.5,7726.57
5/8/2007,2,7550.05
5/8/2007,2.5,7208.09
5/8/2007,3,6849.36
5/8/2007,3.5,6656.81
5/8/2007,4,6522.26
5/8/2007,4.5,6531.1
5/8/2007,5,6585.79
5/8/2007,5.5,6889.54
5/8/2007,6,7234.52
5/8/2007,6.5,7929.46
5/8/2007,7,8523.09
5/8/2007,7.5,8827.49
5/8/2007,8,9183
5/8/2007,8.5,9276.43
5/8/2007,9,9311.02
5/8/2007,9.5,9435.48
5/8/2007,10,9537.23
5/8/2007,10.5,9592.09
5/8/2007,11,9669.1
5/8/2007,11.5,9598.49
5/8/2007,12,9688.99
5/8/2007,12.5,9672.59
5/8/2007,13,9655.66
5/8/2007,13.5,9591.84
5/8/2007,14,9659.72
5/8/2007,14.5,9714.12
5/8/2007,15,9678.35
5/8/2007,15.5,9616.97
5/8/2007,16,9637.29
5/8/2007,16.5,9626.45
5/8/2007,17,9744.66
5/8/2007,17.5,10065.36
5/8/2007,18,10462.53
5/8/2007,18.5,10249.25
5/8/2007,19,9980.31
5/8/2007,19.5,9654.73
5/8/2007,20,9343.85
5/8/2007,20.5,9214.3
5/8/2007,21,9023.49
5/8/2007,21.5,8757.47
5/8/2007,22,8479.13
5/8/2007,22.5,8689.23
5/8/2007,23,8452.32
5/8/2007,23.5,8441.08
5/9/2007,0,8304.66
5/9/2007,0.5,8101.84
5/9/2007,1,7965.94
5/9/2007,1.5,7789.27
5/9/2007,2,7516.39
5/9/2007,2.5,7171.97
5/9/2007,3,6845.77
5/9/2007,3.5,6511.64
5/9/2007,4,6421.72
5/9/2007,4.5,6442.66
5/9/2007,5,6501.73
5/9/2007,5.5,6764.55
5/9/2007,6,7121.97
5/9/2007,6.5,7826.34
5/9/2007,7,8433.82
5/9/2007,7.5,8731.52
5/9/2007,8,9122.57
5/9/2007,8.5,9289.6
5/9/2007,9,9354.9
5/9/2007,9.5,9538.5
5/9/2007,10,9592.88
5/9/2007,10.5,9661.34
5/9/2007,11,9686.77
5/9/2007,11.5,9599.43
5/9/2007,12,9619.04
5/9/2007,12.5,9569.76
5/9/2007,13,9533.3
5/9/2007,13.5,9504.57
5/9/2007,14,9457.93
5/9/2007,14.5,9451.62
5/9/2007,15,9392.68
5/9/2007,15.5,9373.95
5/9/2007,16,9415.3
5/9/2007,16.5,9530.28
5/9/2007,17,9681.85
5/9/2007,17.5,10033.84
5/9/2007,18,10395.76
5/9/2007,18.5,10162.31
5/9/2007,19,9957.03
5/9/2007,19.5,9669.92
5/9/2007,20,9424.75
5/9/2007,20.5,9183.94
5/9/2007,21,9066.67
5/9/2007,21.5,8811.5
5/9/2007,22,8491.23
5/9/2007,22.5,8598.47
5/9/2007,23,8474.45
5/9/2007,23.5,8437.82
5/10/2007,0,8286.22
5/10/2007,0.5,8122.76
5/10/2007,1,7909.55
5/10/2007,1.5,7749.83
5/10/2007,2,7570.87
5/10/2007,2.5,7185.07
5/10/2007,3,6881.65
5/10/2007,3.5,6685.41
5/10/2007,4,6609.23
5/10/2007,4.5,6585.79
5/10/2007,5,6669.98
5/10/2007,5.5,6946.67
5/10/2007,6,7309.31
5/10/2007,6.5,7944.47
5/10/2007,7,8654.26
5/10/2007,7.5,8936.46
5/10/2007,8,9345.34
5/10/2007,8.5,9573.27
5/10/2007,9,9577
5/10/2007,9.5,9701.95
5/10/2007,10,9728.06
5/10/2007,10.5,9750.61
5/10/2007,11,9728.23
5/10/2007,11.5,9664.33
5/10/2007,12,9654.53
5/10/2007,12.5,9608.67
5/10/2007,13,9588.1
5/10/2007,13.5,9542.19
5/10/2007,14,9526.06
5/10/2007,14.5,9508.12
5/10/2007,15,9411.3
5/10/2007,15.5,9385.83
5/10/2007,16,9383.72
5/10/2007,16.5,9495.16
5/10/2007,17,9607.36
5/10/2007,17.5,9963.07
5/10/2007,18,10493.88
5/10/2007,18.5,10297.11
5/10/2007,19,10189.05
5/10/2007,19.5,9868.64
5/10/2007,20,9642.04
5/10/2007,20.5,9520.21
5/10/2007,21,9328.29
5/10/2007,21.5,8913.15
5/10/2007,22,8694.29
5/10/2007,22.5,8790.65
5/10/2007,23,8656.25
5/10/2007,23.5,8550.73
5/11/2007,0,8445.28
5/11/2007,0.5,8224.58
5/11/2007,1,8049.45
5/11/2007,1.5,7855.29
5/11/2007,2,7680.48
5/11/2007,2.5,7296.02
5/11/2007,3,6959.24
5/11/2007,3.5,6757.97
5/11/2007,4,6609.62
5/11/2007,4.5,6595.74
5/11/2007,5,6639.72
5/11/2007,5.5,6940.03
5/11/2007,6,7318.49
5/11/2007,6.5,8021.34
5/11/2007,7,8612.01
5/11/2007,7.5,9004.5
5/11/2007,8,9366.28
5/11/2007,8.5,9510.73
5/11/2007,9,9454.09
5/11/2007,9.5,9523.9
5/11/2007,10,9546.42
5/11/2007,10.5,9550.34
5/11/2007,11,9532.7
5/11/2007,11.5,9430.48
5/11/2007,12,9353.36
5/11/2007,12.5,9323.66
5/11/2007,13,9335.05
5/11/2007,13.5,9258.13
5/11/2007,14,9236.95
5/11/2007,14.5,9170
5/11/2007,15,9193.82
5/11/2007,15.5,9119.88
5/11/2007,16,9098.81
5/11/2007,16.5,9161.44
5/11/2007,17,9274
5/11/2007,17.5,9533.32
5/11/2007,18,10041.68
5/11/2007,18.5,9886.88
5/11/2007,19,9670.4
5/11/2007,19.5,9368.11
5/11/2007,20,9177.62
5/11/2007,20.5,9111.53
5/11/2007,21,8983.55
5/11/2007,21.5,8818.17
5/11/2007,22,8621.71
5/11/2007,22.5,8754.22
5/11/2007,23,8661.72
5/11/2007,23.5,8603.63
5/12/2007,0,8502.67
5/12/2007,0.5,8320.6
5/12/2007,1,8094.65
5/12/2007,1.5,7907.97
5/12/2007,2,7655.99
5/12/2007,2.5,7331.96
5/12/2007,3,6969.53
5/12/2007,3.5,6725.33
5/12/2007,4,6555.58
5/12/2007,4.5,6504.41
5/12/2007,5,6475.19
5/12/2007,5.5,6600.07
5/12/2007,6,6748.92
5/12/2007,6.5,7006.36
5/12/2007,7,7252.07
5/12/2007,7.5,7602.29
5/12/2007,8,8108.34
5/12/2007,8.5,8472.89
5/12/2007,9,8764.45
5/12/2007,9.5,8928.13
5/12/2007,10,8850.05
5/12/2007,10.5,8810.92
5/12/2007,11,8719.08
5/12/2007,11.5,8634.26
5/12/2007,12,8552
5/12/2007,12.5,8464.26
5/12/2007,13,8372.79
5/12/2007,13.5,8314.23
5/12/2007,14,8175.67
5/12/2007,14.5,8150.5
5/12/2007,15,8062.32
5/12/2007,15.5,8109.44
5/12/2007,16,8109
5/12/2007,16.5,8254.44
5/12/2007,17,8443.07
5/12/2007,17.5,8808.47
5/12/2007,18,9272.88
5/12/2007,18.5,9303.34
5/12/2007,19,9085.78
5/12/2007,19.5,8819.53
5/12/2007,20,8613.06
5/12/2007,20.5,8474.42
5/12/2007,21,8388.47
5/12/2007,21.5,8193.96
5/12/2007,22,8050.59
5/12/2007,22.5,8084.05
5/12/2007,23,8072.87
5/12/2007,23.5,8079.95
5/13/2007,0,7819.13
5/13/2007,0.5,7651.43
5/13/2007,1,7436
5/13/2007,1.5,7253.9
5/13/2007,2,7040.63
5/13/2007,2.5,6754.33
5/13/2007,3,6538.74
5/13/2007,3.5,6332.71
5/13/2007,4,6281.46
5/13/2007,4.5,6254.39
5/13/2007,5,6266.99
5/13/2007,5.5,6333.12
5/13/2007,6,6420.05
5/13/2007,6.5,6565
5/13/2007,7,6699.09
5/13/2007,7.5,6918.44
5/13/2007,8,7366.08
5/13/2007,8.5,7788.97
5/13/2007,9,8103.92
5/13/2007,9.5,8372.81
5/13/2007,10,8472.5
5/13/2007,10.5,8545.32
5/13/2007,11,8528.7
5/13/2007,11.5,8445.17
5/13/2007,12,8368.62
5/13/2007,12.5,8249.12
5/13/2007,13,8120.96
5/13/2007,13.5,8000.58
5/13/2007,14,7862.3
5/13/2007,14.5,7852.66
5/13/2007,15,7857.21
5/13/2007,15.5,7855.71
5/13/2007,16,7895.87
5/13/2007,16.5,7971.58
5/13/2007,17,8237.83
5/13/2007,17.5,8480.83
5/13/2007,18,9023.29
5/13/2007,18.5,9043.15
5/13/2007,19,8876.32
5/13/2007,19.5,8688.67
5/13/2007,20,8595.54
5/13/2007,20.5,8471.63
5/13/2007,21,8384.65
5/13/2007,21.5,8190.1
5/13/2007,22,7979.11
5/13/2007,22.5,7959.85
5/13/2007,23,7805.17
5/13/2007,23.5,7809.58
5/14/2007,0,7599.45
5/14/2007,0.5,7428.65
5/14/2007,1,7288.12
5/14/2007,1.5,7133.23
5/14/2007,2,7042.47
5/14/2007,2.5,6676.04
5/14/2007,3,6542.71
5/14/2007,3.5,6390.93
5/14/2007,4,6368.23
5/14/2007,4.5,6346.71
5/14/2007,5,6472.62
5/14/2007,5.5,6791.74
5/14/2007,6,7135.6
5/14/2007,6.5,7908.13
5/14/2007,7,8525.11
5/14/2007,7.5,8896.74
5/14/2007,8,9274.08
5/14/2007,8.5,9408.52
5/14/2007,9,9394.58
5/14/2007,9.5,9529.06
5/14/2007,10,9618.29
5/14/2007,10.5,9715.02
5/14/2007,11,9709.21
5/14/2007,11.5,9652.31
5/14/2007,12,9596.93
5/14/2007,12.5,9577.96
5/14/2007,13,9588.25
5/14/2007,13.5,9515.86
5/14/2007,14,9544.93
5/14/2007,14.5,9507.55
5/14/2007,15,9485.53
5/14/2007,15.5,9387.85
5/14/2007,16,9454.16
5/14/2007,16.5,9482.7
5/14/2007,17,9534.7
5/14/2007,17.5,9902.76
5/14/2007,18,10384.76
5/14/2007,18.5,10218.02
5/14/2007,19,9988.24
5/14/2007,19.5,9678.65
5/14/2007,20,9416.79
5/14/2007,20.5,9268.09
5/14/2007,21,9063.45
5/14/2007,21.5,8703.41
5/14/2007,22,8472.38
5/14/2007,22.5,8619.86
5/14/2007,23,8474.15
5/14/2007,23.5,8398.93
5/15/2007,0,8319.07
5/15/2007,0.5,8226.01
5/15/2007,1,8034.24
5/15/2007,1.5,7834.38
5/15/2007,2,7654.91
5/15/2007,2.5,7259.85
5/15/2007,3,6972.41
5/15/2007,3.5,6755.17
5/15/2007,4,6661.42
5/15/2007,4.5,6644.04
5/15/2007,5,6708.71
5/15/2007,5.5,6920.72
5/15/2007,6,7288.48
5/15/2007,6.5,8027.86
5/15/2007,7,8731.92
5/15/2007,7.5,9035
5/15/2007,8,9378.19
5/15/2007,8.5,9468.4
5/15/2007,9,9421.33
5/15/2007,9.5,9565.58
5/15/2007,10,9345.11
5/15/2007,10.5,9466.6
5/15/2007,11,9694.47
5/15/2007,11.5,9580.56
5/15/2007,12,9591.24
5/15/2007,12.5,9592.62
5/15/2007,13,9554.73
5/15/2007,13.5,9607.17
5/15/2007,14,9608.56
5/15/2007,14.5,9522.93
5/15/2007,15,9443.79
5/15/2007,15.5,9375.61
5/15/2007,16,9474.2
5/15/2007,16.5,9508.63
5/15/2007,17,9630.45
5/15/2007,17.5,10004.55
5/15/2007,18,10433.29
5/15/2007,18.5,10272.14
5/15/2007,19,10060.46
5/15/2007,19.5,9734.74
5/15/2007,20,9501.95
5/15/2007,20.5,9271.54
5/15/2007,21,9115.36
5/15/2007,21.5,8836.85
5/15/2007,22,8588.68
5/15/2007,22.5,8733.54
5/15/2007,23,8572.32
5/15/2007,23.5,8535.05
5/16/2007,0,8381.6
5/16/2007,0.5,8221.02
5/16/2007,1,8032.38
5/16/2007,1.5,7872.88
5/16/2007,2,7620.82
5/16/2007,2.5,7267.82
5/16/2007,3,6902.66
5/16/2007,3.5,6686.24
5/16/2007,4,6571.9
5/16/2007,4.5,6560.19
5/16/2007,5,6569.75
5/16/2007,5.5,6828.14
5/16/2007,6,7222.95
5/16/2007,6.5,7955.18
5/16/2007,7,8560.55
5/16/2007,7.5,8854.86
5/16/2007,8,9281.81
5/16/2007,8.5,9432.36
5/16/2007,9,9412.79
5/16/2007,9.5,9504.54
5/16/2007,10,9533.12
5/16/2007,10.5,9537.79
5/16/2007,11,9510.03
5/16/2007,11.5,9441.93
5/16/2007,12,9477.72
5/16/2007,12.5,9468.2
5/16/2007,13,9440.16
5/16/2007,13.5,9415.94
5/16/2007,14,9403.35
5/16/2007,14.5,9460.97
5/16/2007,15,9411.01
5/16/2007,15.5,9376.07
5/16/2007,16,9417.4
5/16/2007,16.5,9492.77
5/16/2007,17,9651.18
5/16/2007,17.5,10008.3
5/16/2007,18,10402.95
5/16/2007,18.5,10200.07
5/16/2007,19,9999.89
5/16/2007,19.5,9663
5/16/2007,20,9396.64
5/16/2007,20.5,9189.75
5/16/2007,21,9015.32
5/16/2007,21.5,8756.65
5/16/2007,22,8512.18
5/16/2007,22.5,8700.38
5/16/2007,23,8545.91
5/16/2007,23.5,8517.3
5/17/2007,0,8371.97
5/17/2007,0.5,8187.4
5/17/2007,1,8004.95
5/17/2007,1.5,7829.06
5/17/2007,2,7634.59
5/17/2007,2.5,7255.3
5/17/2007,3,6916.82
5/17/2007,3.5,6720.59
5/17/2007,4,6562.24
5/17/2007,4.5,6586.26
5/17/2007,5,6679.35
5/17/2007,5.5,6936.59
5/17/2007,6,7296.21
5/17/2007,6.5,7980.77
5/17/2007,7,8715.88
5/17/2007,7.5,8986.54
5/17/2007,8,9397.92
5/17/2007,8.5,9496.47
5/17/2007,9,9467.49
5/17/2007,9.5,9555.81
5/17/2007,10,9605.1
5/17/2007,10.5,9669.79
5/17/2007,11,9711.38
5/17/2007,11.5,9638.94
5/17/2007,12,9607.06
5/17/2007,12.5,9581.33
5/17/2007,13,9611.17
5/17/2007,13.5,9581.46
5/17/2007,14,9568.97
5/17/2007,14.5,9585.53
5/17/2007,15,9503.06
5/17/2007,15.5,9478.58
5/17/2007,16,9505.16
5/17/2007,16.5,9567.63
5/17/2007,17,9683.03
5/17/2007,17.5,10096.88
5/17/2007,18,10474.8
5/17/2007,18.5,10330.13
5/17/2007,19,10107.83
5/17/2007,19.5,9781.9
5/17/2007,20,9633.03
5/17/2007,20.5,9461.97
5/17/2007,21,9298.57
5/17/2007,21.5,8920.23
5/17/2007,22,8660.81
5/17/2007,22.5,8774.56
5/17/2007,23,8614.13
5/17/2007,23.5,8553.51
5/18/2007,0,8394.13
5/18/2007,0.5,8234.51
5/18/2007,1,8016.87
5/18/2007,1.5,7864.51
5/18/2007,2,7637.93
5/18/2007,2.5,7260.71
5/18/2007,3,6951.07
5/18/2007,3.5,6762.18
5/18/2007,4,6621.81
5/18/2007,4.5,6601.36
5/18/2007,5,6710.02
5/18/2007,5.5,6929.58
5/18/2007,6,7278.28
5/18/2007,6.5,7912.22
5/18/2007,7,8553.59
5/18/2007,7.5,8992.17
5/18/2007,8,9423.47
5/18/2007,8.5,9682.03
5/18/2007,9,9675.31
5/18/2007,9.5,9841.22
5/18/2007,10,9926.56
5/18/2007,10.5,9938.56
5/18/2007,11,9869.29
5/18/2007,11.5,9770.2
5/18/2007,12,9788.53
5/18/2007,12.5,9800.41
5/18/2007,13,9722.1
5/18/2007,13.5,9686.4
5/18/2007,14,9576.81
5/18/2007,14.5,9459.65
5/18/2007,15,9318.22
5/18/2007,15.5,9349.78
5/18/2007,16,9369.97
5/18/2007,16.5,9422.56
5/18/2007,17,9547.97
5/18/2007,17.5,9950.06
5/18/2007,18,10339.64
5/18/2007,18.5,10173.65
5/18/2007,19,9929.56
5/18/2007,19.5,9657.61
5/18/2007,20,9406.65
5/18/2007,20.5,9299.11
5/18/2007,21,9070.31
5/18/2007,21.5,8858.46
5/18/2007,22,8603.65
5/18/2007,22.5,8730.62
5/18/2007,23,8651.32
5/18/2007,23.5,8617.34
5/19/2007,0,8508.81
5/19/2007,0.5,8291.83
5/19/2007,1,8085.29
5/19/2007,1.5,7836.35
5/19/2007,2,7566.07
5/19/2007,2.5,7228.4
5/19/2007,3,6882.09
5/19/2007,3.5,6637.65
5/19/2007,4,6491.09
5/19/2007,4.5,6416.4
5/19/2007,5,6442.58
5/19/2007,5.5,6545.25
5/19/2007,6,6679.73
5/19/2007,6.5,6901.93
5/19/2007,7,7188.53
5/19/2007,7.5,7525.5
5/19/2007,8,7984.87
5/19/2007,8.5,8450.41
5/19/2007,9,8668.43
5/19/2007,9.5,8928.58
5/19/2007,10,8888.71
5/19/2007,10.5,8929.94
5/19/2007,11,8839.36
5/19/2007,11.5,8734.04
5/19/2007,12,8633.07
5/19/2007,12.5,8521.24
5/19/2007,13,8448.7
5/19/2007,13.5,8339.01
5/19/2007,14,8288.53
5/19/2007,14.5,8140.58
5/19/2007,15,8109.77
5/19/2007,15.5,8075.84
5/19/2007,16,8129.91
5/19/2007,16.5,8230.65
5/19/2007,17,8487.73
5/19/2007,17.5,8834.54
5/19/2007,18,9411.42
5/19/2007,18.5,9368
5/19/2007,19,9167.69
5/19/2007,19.5,8893.03
5/19/2007,20,8663.97
5/19/2007,20.5,8499.63
5/19/2007,21,8447.43
5/19/2007,21.5,8278.4
5/19/2007,22,8144.97
5/19/2007,22.5,8194.91
5/19/2007,23,8097.48
5/19/2007,23.5,8141.5
5/20/2007,0,7949.18
5/20/2007,0.5,7757.6
5/20/2007,1,7538.06
5/20/2007,1.5,7332.68
5/20/2007,2,7127.63
5/20/2007,2.5,6815.44
5/20/2007,3,6628.65
5/20/2007,3.5,6382.26
5/20/2007,4,6310.96
5/20/2007,4.5,6207.63
5/20/2007,5,6287.42
5/20/2007,5.5,6314.27
5/20/2007,6,6374.29
5/20/2007,6.5,6551.93
5/20/2007,7,6717.99
5/20/2007,7.5,6983.13
5/20/2007,8,7430.45
5/20/2007,8.5,7770.13
5/20/2007,9,8074.38
5/20/2007,9.5,8328.07
5/20/2007,10,8396.37
5/20/2007,10.5,8438.99
5/20/2007,11,8338.22
5/20/2007,11.5,8280
5/20/2007,12,8183.13
5/20/2007,12.5,8119.98
5/20/2007,13,8038.84
5/20/2007,13.5,7941.42
5/20/2007,14,7866.24
5/20/2007,14.5,7852.98
5/20/2007,15,7835.63
5/20/2007,15.5,7905.24
5/20/2007,16,7903.72
5/20/2007,16.5,8087.36
5/20/2007,17,8366.56
5/20/2007,17.5,8864.55
5/20/2007,18,9436.76
5/20/2007,18.5,9460.71
5/20/2007,19,9303.39
5/20/2007,19.5,9086.8
5/20/2007,20,8918.35
5/20/2007,20.5,8737.66
5/20/2007,21,8605.31
5/20/2007,21.5,8339.22
5/20/2007,22,8070.27
