date,season_norm
2009-02-11,0.49045731234773243
2009-02-12,0.40203181185035436
2009-02-13,-0.38932920074334015
2009-02-14,-0.805130922309343
2009-02-15,-0.7033877283596861
2009-02-16,-0.6922773070390615
2009-02-17,-0.09434066809841736
2009-02-18,0.019083057692201227
2009-02-19,0.26232461045954
2009-02-20,0.10709421345841769
2009-02-21,-0.16141215386802535
2009-02-22,-0.11327174830425803
2009-02-23,-0.09143252401939872
2009-02-24,0.16528901904864476
2009-02-25,0.27006804667814177
2009-02-26,-0.0065310780126849564
2009-02-27,-0.2691759957843045
2009-02-28,-0.8674150486811367
2009-03-01,-1.1491397486813462
2009-03-02,-0.757201961251058
2009-03-03,-0.05552999687440403
2009-03-04,0.03682099252284284
2009-03-05,-0.14863411220914838
2009-03-06,-0.19041596154268983
2009-03-07,-0.793220977065815
2009-03-08,-0.8497488047771096
2009-03-09,-0.556982833939921
2009-03-10,-0.0694419268413969
2009-03-11,-0.026631710689699606
2009-03-12,-0.008792899926471677
2009-03-13,-0.30431877365266036
2009-03-14,-0.8125004422579599
2009-03-15,-0.7444636788198796
2009-03-16,-0.5310027402413595
2009-03-17,0.04364814144427868
2009-03-18,0.18461629227298643
2009-03-19,0.2776920060238187
2009-03-20,0.08414627586902734
2009-03-21,-1.3035928380282062
2009-03-22,-1.1489384306691817
2009-03-23,-0.6467230452160275
2009-03-24,-0.3583746555343905
2009-03-25,0.18733360121297316
2009-03-26,0.3563312438783083
2009-03-27,-0.44486401168974915
2009-03-28,-1.002566812606995
2009-03-29,-1.032900639818024
2009-03-30,-0.7520136780372407
2009-03-31,-0.3256063905245753
2009-04-01,-0.3272204149255483
2009-04-02,-0.8389998293205306
2009-04-03,-0.8139296068310767
2009-04-04,-1.4786802552126204
2009-04-05,-1.8323286101456198
2009-04-06,-1.0839429141829728
2009-04-07,-0.42033042456893416
2009-04-08,-0.39247612503372337
2009-04-09,-0.5422517374991828
2009-04-10,-1.3071134146975938
2009-04-11,-1.427598118227637
2009-04-12,-1.566746294145675
2009-04-13,-1.442961108095782
2009-04-14,-0.5398830705417857
2009-04-15,-0.4059332490884844
2009-04-16,-0.5010630158339909
2009-04-17,-0.7982619978687213
2009-04-18,-1.2213829715056252
2009-04-19,-1.1551471763759977
2009-04-20,-0.8453777386842946
2009-04-21,-0.3465718543341437
2009-04-22,-0.2303119282779494
2009-04-23,-0.26157960545240333
2009-04-24,-0.7030198169628878
2009-04-25,-1.7714496447352965
2009-04-26,-1.7649051106821216
2009-04-27,-0.8591252427762516
2009-04-28,-0.13371760444416902
2009-04-29,0.19079958079177126
2009-04-30,0.26164352659016116
2009-05-01,-0.2243769326614932
2009-05-02,-0.8719432321334194
2009-05-03,-0.815276527522606
2009-05-04,-0.4512780064033803
2009-05-05,0.01403361836439593
2009-05-06,0.13929678822743644
2009-05-07,0.04074363835979892
2009-05-08,-0.24500767376029225
2009-05-09,-0.8085260698060263
2009-05-10,-0.8192382541923856
2009-05-11,-0.43931674955499667
2009-05-12,0.23688468974142415
2009-05-13,0.35520661360488776
